State_Name,SL_No,District_Name,Total_Projects_Outlay,ApprShare_Center,ApprShare_State,ApprShare_Beneficiary,Rof_Center,Rof_State,Rof_Beneficiary,Rof_Total,ExpReported_Center,ExpReported_State,ExpReported_Beneficiary,ExpReported_Total,PO_IHHL_BPL,PO_IHHL_APL,PO_IHHL_TOTAL,PO_SCW,PO_School_Toilets,PO_Anganwadi_Toilets,PO_RSM,PO_PC,PP_IHHL_BPL,PP_IHHL_APL,PP_IHHL_TOTAL,PP_SCW,PP_School_Toilets,PP_Anganwadi_Toilets,PP_RSM,PP_PC,BPL_Appr.(C+S+B),BPL_Exp.(C+S+B),BPL_(%)_age,School_Appr.(C+S+B),School_Exp.(C+S+B),School_(%)_age,Anganwadi_Appr.(C+S+B),Anganwadi_Exp.(C+S+B),Anganwadi_(%)_age,Sanitary_Complex_Appr.(C+S+B),Sanitary_Complex_Exp.(C+S+B),Sanitary_Complex_(%)_age,IHHL_Objective_BPL,IHHL_Objective_APL,IHHL_Objective_Total,IHHL_BPL_Ach_Total_BPL,IHHL_BPL_Ach_SC,IHHL_BPL_Ach_ST,IHHL_BPL_Ach_General,IHHL_BPL_Ach_PH,IHHL_BPL_Ach_%_SC_ST,IHHL_APL_Ach_Total_APL,IHHL_APL_Ach_SC,IHHL_APL_Ach_ST,IHHL_APL_Ach_Small_Marginal_Farmers,IHHL_APL_Ach_Landless_Labourers,IHHL_APL_Ach_PH,IHHL_APL_Ach_Women_Headed_Households,IHHL_Total,Rural_Households
UTTAR PRADESH,34,JALAUN,3114.18,1957.02,812.48,344.68,1718.76,2098.01,370.10,4186.86,1897.02,1126.10,338.79,3361.90,101928,71232,173160,20,2686,873,12,0,91335,58365,149700,20,2700,873,6,0,2112.41,2728.81,100.00,465.30,401.55,86.30,43.66,43.74,100.00,40.00,40.20,100.00,101928,71232,173160,91335,18028,0,35259,0,19.74,58365,1874,0,717,149,62,64,149700,216920
UTTAR PRADESH,35,JAUNPUR,8986.42,5931.54,2152.12,902.76,5860.95,3868.94,898.61,10628.50,4707.53,3025.84,806.22,8539.60,250000,444693,694693,138,7179,3897,10,0,253737,349202,602939,138,5575,3897,8,8,4568.90,6502.28,100.00,1577.09,1112.73,70.56,194.86,204.85,100.00,145.32,145.31,99.99,250000,444693,694693,253737,89805,0,163932,0,35.39,349202,3080,0,5567,2031,74,101,602939,615793
UTTAR PRADESH,36,JHANSI,2066.57,1340.36,499.06,227.15,1518.24,960.44,282.68,2761.36,1444.78,866.83,276.18,2587.79,58826,78506,137332,20,2808,912,6,0,59554,54777,114331,20,2808,912,6,3,1018.09,1656.23,100.00,487.20,484.30,99.40,45.60,45.75,100.00,40.00,113.36,100.00,58826,78506,137332,59554,32779,0,26754,21,55.04,54777,0,0,0,0,0,0,114331,214711
UTTAR PRADESH,37,JYOTIBA PHULE NAGAR,2206.61,1481.39,532.54,192.68,1513.45,902.78,224.78,2641.02,1528.82,882.31,171.73,2582.86,48008,113276,161284,0,2389,1032,0,0,48008,105068,153076,0,2290,1032,2,1,1026.34,1732.19,100.00,465.96,357.26,76.67,53.53,49.75,92.94,0.00,0.00,0.00,48008,113276,161284,48008,5664,0,42341,3,11.80,105068,411,0,229,101,12,14,153076,234453
UTTAR PRADESH,38,KANNAUJ,3765.71,2476.18,892.05,397.48,2386.51,985.28,331.57,3703.36,2389.48,955.83,293.13,3638.44,101497,280737,382234,46,2388,1440,6,1,103246,202545,305791,46,2373,1440,2,1,2139.54,2642.29,100.00,448.86,373.60,83.23,90.05,90.04,99.99,86.00,92.00,100.00,101497,280737,382234,103246,41752,55,60595,899,40.49,202545,422,0,1953,340,55,234,305791,232517
UTTAR PRADESH,39,KANPUR DEHAT,3555.90,2228.11,875.53,452.26,2472.34,1952.06,699.72,5124.12,2255.75,1352.37,603.72,4211.84,126650,117438,244088,60,3536,1149,10,0,122373,87510,209883,60,3536,1149,5,5,2173.59,2878.32,100.00,598.37,598.37,100,57.46,57.50,100.00,120.00,188.86,100.00,126650,117438,244088,122373,41189,0,78455,1198,33.66,87510,1038,0,645,364,86,182,209883,299000
UTTAR PRADESH,40,KANPUR NAGAR,3592.47,2364.91,879.54,348.02,2293.12,540.96,339.17,3173.25,1914.22,540.96,246.27,2701.45,87235,128893,216128,50,3763,1806,10,0,81772,112914,194686,50,3310,1784,5,0,1596.58,1586.35,99.36,703.95,439.91,62.49,105.30,87.51,83.11,100.02,100.00,99.98,87235,128893,216128,81772,19438,0,52556,0,23.77,112914,503,0,0,0,0,0,194686,291529
UTTAR PRADESH,41,KANSHIRAM NAGAR,2960.41,1935.18,822.31,202.92,578.14,126.45,2.40,706.99,570.41,74.94,0.00,645.35,49298,91499,140797,14,2777,989,7,0,18037,13001,31038,0,2777,989,0,0,1429.66,445.00,31.13,972.06,82.80,8.52,79.13,31.20,39.43,28.00,0.00,0.00,49298,91499,140797,18037,11400,0,5002,1635,63.20,13001,726,0,1408,278,21,23,31038,190576
UTTAR PRADESH,42,KAUSHAMBI,4202.04,2720.85,1015.58,465.61,2620.06,1480.78,1081.56,5182.40,2373.43,1440.29,549.74,4363.46,127875,147350,275225,24,2048,968,3,1,124320,87120,211440,24,2048,785,3,0,2905.25,3627.85,100.00,409.60,421.40,100.00,53.89,38.35,71.16,48.00,48.00,100,127875,147350,275225,124320,64351,0,59569,0,51.76,87120,1610,0,1559,742,229,367,211440,254926
UTTAR PRADESH,43,KUSHINAGAR,10579.40,6941.70,2545.43,1092.27,6516.54,2446.69,903.08,9866.31,6125.62,2445.59,898.76,9469.97,287089,160033,447122,25,5120,2133,3,0,237862,146654,384516,25,4168,2133,1,0,7048.64,8266.95,100.00,1006.20,673.30,66.92,106.66,106.66,100,50.00,50.00,100,287089,160033,447122,237862,91088,0,140739,612,38.29,146654,421,0,464,281,265,265,384516,506922
UTTAR PRADESH,44,LAKHIMPUR KHERI,4788.06,3240.90,1222.40,324.76,3126.78,2222.05,294.71,5643.54,2546.04,2181.27,285.71,5013.02,73000,124463,197463,20,8355,1930,10,0,97772,124463,222235,20,5144,1930,5,0,1005.96,4056.68,100.00,2183.10,650.54,29.80,134.91,65.42,48.49,40.00,40.00,100,73000,124463,197463,97772,55337,8834,32989,177,65.63,124463,321,55,733,95,17,103,222235,630131
UTTAR PRADESH,45,LALITPUR,2768.50,1794.57,658.74,315.19,1737.72,1115.55,240.30,3093.57,1325.43,909.09,240.30,2474.82,90107,47239,137346,6,2468,568,2,0,89046,38393,127439,6,2468,568,0,0,1776.50,1952.21,100.00,415.92,409.59,98.48,30.93,28.91,93.47,12.00,12.00,100,90107,47239,137346,89046,37578,225,47423,0,42.45,38393,0,0,0,0,0,0,127439,186503
UTTAR PRADESH,46,LUCKNOW,3995.15,2667.93,948.14,379.08,2575.75,1777.33,148.03,4501.11,1917.48,1478.27,142.10,3537.85,113188,137908,251096,25,2510,1591,10,0,113188,112396,225584,25,3121,1273,10,10,2054.86,2293.32,100.00,607.27,512.59,84.41,94.47,74.55,78.91,50.00,50.00,100,113188,137908,251096,113188,45060,0,68128,0,39.81,112396,630,0,0,0,0,0,225584,274212
UTTAR PRADESH,47,MAHAMAYA NAGAR(HATHRAS),1589.16,1081.14,399.09,108.93,1124.71,533.05,135.07,1792.83,899.61,507.90,134.80,1542.31,25153,129568,154721,10,2423,1130,3,1,25481,116273,141754,10,2146,1130,1,0,542.80,932.64,100.00,526.86,360.16,68.36,56.51,56.56,100.00,20.00,20.00,100,25153,129568,154721,25481,13392,0,12047,42,52.56,116273,673,0,601,355,46,101,141754,204968
UTTAR PRADESH,48,MAHARAJGANJ,4269.30,2696.97,1029.27,543.06,2983.95,2294.74,617.12,5895.81,3098.71,1831.08,593.24,5523.03,145090,111256,256346,55,2956,1461,5,1,145090,90842,235932,55,2956,1461,4,0,2810.84,3774.90,100.00,491.90,413.50,84.06,73.06,85.20,100.00,110.00,110.00,100,145090,111256,256346,145090,44606,393,100075,16,31.01,90842,0,0,0,0,0,0,235932,400326
UTTAR PRADESH,49,MAHOBA,1965.79,1283.05,488.89,193.85,1240.31,871.03,217.51,2328.85,928.62,675.33,202.00,1805.95,53117,70666,123783,0,2153,464,1,1,53267,65974,119241,0,1756,464,2,0,1076.80,1344.74,100.00,488.96,324.40,66.34,23.20,32.48,100.00,0.00,0.00,0.00,53117,70666,123783,53267,14857,0,38260,0,27.89,65974,28043,0,43042,2327,991,4660,119241,129475
UTTAR PRADESH,50,MAINPURI,3105.60,2020.70,769.86,315.04,2016.31,2807.56,572.25,5396.11,1959.96,2442.47,226.20,4628.63,84258,121244,205502,10,3334,1309,3,1,78871,98278,177149,10,3334,1309,4,0,1883.83,3747.79,100.00,575.60,575.19,99.93,65.46,65.44,99.97,20.00,22.80,100.00,84258,121244,205502,78871,30185,0,48686,605,38.27,98278,2007,0,6970,595,215,355,177149,262409
UTTAR PRADESH,51,MATHURA,1858.84,1273.54,463.85,121.45,1314.65,333.18,370.04,2017.87,948.37,333.16,108.29,1389.82,25005,182330,207335,10,3228,1475,3,1,25623,131729,157352,10,2936,979,1,0,545.32,817.20,100.00,573.10,323.50,56.45,104.00,44.18,42.48,20.00,20.00,100,25005,182330,207335,25623,12992,0,12631,0,50.70,131729,240,0,0,0,0,0,157352,290944
UTTAR PRADESH,52,MAU,4246.62,2776.66,1003.20,466.76,2707.00,900.17,382.72,3989.89,2133.58,730.95,381.96,3246.49,133766,73752,207518,13,2494,1090,5,0,109181,61616,170797,13,2494,1090,5,3,3004.80,2511.18,83.57,405.80,317.80,78.31,63.06,71.05,100.00,26.00,20.80,80.0,133766,73752,207518,109181,38555,0,70397,29,35.31,61616,461,95,3559,335,3,40,170797,252219
UTTAR PRADESH,53,MEERUT,1544.95,1039.97,380.12,124.86,928.58,1322.98,122.86,2374.42,952.10,503.38,121.74,1577.22,25514,119754,145268,25,2418,1310,6,3,25357,114465,139822,25,2222,907,3,3,503.25,930.38,100.00,437.80,369.20,84.33,77.60,32.86,42.35,38.11,38.12,100.00,25514,119754,145268,25357,4470,0,14948,1,17.63,114465,585,0,1197,1214,40,81,139822,268299
UTTAR PRADESH,54,MIRZAPUR,6523.45,4217.48,1529.28,776.69,4068.81,3435.51,869.06,8373.38,3101.89,3306.36,859.79,7268.03,231315,195266,426581,133,3941,1582,10,0,235540,184321,419861,133,3941,1582,10,10,3874.80,6071.98,100.00,674.56,567.58,84.14,95.53,95.53,100,142.75,145.94,100.00,231315,195266,426581,235540,67117,0,168220,203,28.49,184321,410,0,473,385,51,123,419861,335481
UTTAR PRADESH,55,MORADABAD,5458.06,3713.84,1396.52,347.70,3731.07,1649.13,302.55,5682.75,3301.36,1592.74,230.06,5124.16,76018,354539,430557,0,8504,2641,4,1,76018,276488,352506,0,4870,2100,2,1,1460.12,3166.87,100.00,2318.50,1090.17,47.02,188.94,129.70,68.65,0.00,0.00,0.00,76018,354539,430557,76018,19678,0,56019,321,25.89,276488,1144,0,5695,5019,216,830,352506,520831
UTTAR PRADESH,56,MUZAFFARNAGAR,2196.81,1444.18,535.38,217.25,1594.65,824.59,235.19,2654.43,1101.51,824.59,226.43,2152.54,51660,238443,290103,14,3700,2074,2,0,51660,169008,220668,14,3478,2074,2,0,712.96,1519.41,100.00,693.50,325.11,46.88,105.11,47.30,45.00,28.00,28.00,100,51660,238443,290103,51660,8798,0,42833,29,17.03,169008,453,0,487,589,26,32,220668,481057
UTTAR PRADESH,57,PILIBHIT,3171.52,2061.36,767.99,342.17,2079.79,785.32,596.82,3461.93,1735.06,698.76,580.05,3013.87,95178,119893,215071,21,2786,889,2,1,95178,103271,198449,21,2786,889,1,1,2125.58,2377.60,100.00,432.20,432.68,100.00,44.97,44.45,98.84,42.00,42.00,100,95178,119893,215071,95178,23894,12,71236,36,25.12,103271,414,0,932,742,73,87,198449,297601
UTTAR PRADESH,58,PRATAPGARH,3635.17,2275.59,861.74,497.84,2713.23,2291.33,726.92,5731.48,2421.97,1917.92,598.69,4938.58,141368,264341,405709,50,2525,1955,10,0,145901,167186,313087,79,2525,2030,3,0,2234.45,3683.23,100.00,549.43,572.05,100.00,99.32,121.41,100.00,117.00,123.27,100.00,141368,264341,405709,145901,41853,0,104048,0,28.69,167186,780,0,0,0,0,0,313087,163574
UTTAR PRADESH,59,RAE BARELI,7735.21,5126.97,1874.63,733.61,4953.84,2338.50,432.71,7725.05,4527.50,2338.23,370.02,7235.75,190306,135862,326168,25,5809,1860,5,0,192190,124312,316502,25,4188,1860,1,0,4347.32,5677.32,100.00,1385.09,819.19,59.14,93.01,93.00,99.99,50.00,50.00,100,190306,135862,326168,192190,50205,0,132205,764,26.12,124312,293,0,328,116,26,233,316502,561905
UTTAR PRADESH,60,RAMPUR,3341.36,2265.86,841.81,233.69,2187.69,905.40,90.11,3183.20,1236.96,870.50,61.48,2168.94,56948,150145,207093,0,4382,1385,2,1,52656,149209,201865,0,2195,1275,1,1,1193.84,1490.64,100.00,1195.00,361.71,30.27,95.48,84.24,88.23,0.00,0.00,0.00,56948,150145,207093,52656,12713,0,39922,21,24.14,149209,314,0,0,0,0,0,201865,291440
UTTAR PRADESH,61,SAHARANPUR,2292.46,1516.63,575.66,200.17,1841.55,1092.31,282.68,3216.54,1495.83,1045.24,248.21,2789.28,49458,192771,242229,25,3766,1720,11,0,52162,190364,242526,25,3505,1299,4,0,1004.65,1649.52,100.00,629.00,558.98,88.87,107.93,63.55,58.88,50.00,50.00,100,49458,192771,242229,52162,15256,0,36688,218,29.25,190364,104,0,0,0,0,0,242526,404600
UTTAR PRADESH,62,SANT KABIR NAGAR,4378.60,2876.30,1062.46,439.84,2813.48,1060.38,1066.64,4940.50,2276.74,964.02,291.55,3532.31,121112,227284,348396,35,2368,991,4,0,94443,104716,199159,35,2368,991,3,0,3060.15,2676.56,87.46,411.87,412.17,100.00,49.77,49.56,99.58,70.00,75.37,100.00,121112,227284,348396,94443,50631,0,43812,0,53.61,104716,131,0,0,0,0,0,199159,239614
UTTAR PRADESH,63,SANT RAVIDAS NAGAR( BHADOHI),2872.39,1879.24,703.49,289.66,1829.80,1036.88,579.14,3445.82,1567.57,1036.88,562.88,3167.33,75119,103247,178366,43,2083,1233,5,0,69904,85676,155580,43,1602,1233,1,0,1466.85,2638.32,100.00,415.03,201.35,48.51,71.65,45.45,63.43,66.71,66.71,100,75119,103247,178366,69904,22984,0,45112,0,32.88,85676,16510,0,2346,698,0,0,155580,187958
UTTAR PRADESH,64,SHAHJAHANPUR,5947.11,3825.48,1430.20,691.43,4200.76,1402.41,477.52,6080.69,3508.58,1240.86,255.50,5004.94,194645,114246,308891,10,4842,1347,0,0,194959,94352,289311,10,4842,1347,6,9,3984.80,3540.80,88.86,913.70,913.72,100.00,67.35,67.73,100.00,20.00,20.00,100,194645,114246,308891,194959,46210,0,148391,44,23.70,94352,962,0,1574,652,2,59,289311,418787
UTTAR PRADESH,65,SHRAVASTI,3109.54,1995.27,743.99,370.28,1924.54,1271.14,319.51,3515.19,1773.46,1271.14,319.23,3363.83,104902,54772,159674,10,1838,650,3,0,99977,41818,141795,10,1838,650,0,0,2311.05,2877.07,100.00,276.50,277.06,100.00,32.51,33.83,100.00,20.00,20.00,100,104902,54772,159674,99977,24312,968,74661,36,25.29,41818,185,0,360,153,0,25,141795,180317
UTTAR PRADESH,66,SIDDHARTHNAGAR,4938.48,3239.90,1156.88,541.70,3248.21,1896.16,1318.30,6462.67,2666.64,1857.08,548.33,5072.05,139597,133650,273247,50,4128,1481,5,0,126768,111651,238419,50,4128,1481,2,0,2689.31,3747.58,100.00,734.70,727.00,98.95,74.06,74.04,99.97,100.00,100.00,100,139597,133650,273247,126768,37718,0,86674,0,29.75,111651,0,0,0,0,0,0,238419,352651
UTTAR PRADESH,67,SITAPUR,11644.27,7685.86,2799.68,1158.73,7375.65,3264.76,539.04,11179.45,6415.39,3167.66,502.83,10085.88,305299,255574,560873,25,7397,2307,3,1,274517,185138,459655,25,5874,2307,1,1,7258.27,7612.16,100.00,1429.16,967.27,67.68,115.36,115.35,99.99,50.00,50.00,100,305299,255574,560873,274517,119354,0,142745,0,43.48,185138,562,0,513,74,22,57,459655,710299
UTTAR PRADESH,68,SONBHADRA,4506.21,2936.97,1060.23,509.01,2849.35,3015.11,756.38,6620.84,2485.54,2420.14,491.35,5397.04,138370,79419,217789,113,3176,1051,0,0,138370,57900,196270,113,3006,767,10,0,2390.68,4381.28,100.00,589.41,525.46,89.15,43.08,45.37,100.00,125.01,113.78,91.02,138370,79419,217789,138370,67565,6498,64279,29,53.53,57900,1175,910,1050,258,48,55,196270,267308
UTTAR PRADESH,69,SULTANPUR,5008.02,3219.63,1215.16,573.23,3345.06,2643.49,583.14,6571.69,2809.25,2392.79,580.09,5782.13,168843,262071,430914,40,4898,2244,6,0,168843,215646,384489,40,4898,2244,6,0,2941.07,4483.85,100.00,902.84,787.01,87.17,125.01,112.21,89.76,29.50,29.52,100.00,168843,262071,430914,168843,52126,0,114386,318,30.87,215646,588,0,1692,95,20,85,384489,595287
UTTAR PRADESH,70,UNNAO,6824.72,4388.80,1651.35,784.57,4759.61,3019.07,1153.87,8932.55,4159.83,2814.73,1149.47,8124.03,229599,141734,371333,20,4700,1683,8,0,224167,133871,358038,20,4700,1683,2,2,5153.67,6491.73,100.00,791.70,793.74,100.00,84.16,84.16,100,40.00,43.20,100.00,229599,141734,371333,224167,89683,0,134465,0,40.01,133871,735,0,1441,351,12,61,358038,475335
UTTAR PRADESH,71,VARANASI,4642.40,3122.51,1114.95,404.94,3061.96,1678.84,293.13,5033.93,2498.17,1025.14,290.84,3814.16,105408,249056,354464,47,4471,1532,0,0,102430,148301,250731,47,2516,1283,3,0,2046.67,2303.46,100.00,1072.16,491.70,45.86,106.03,59.42,56.04,64.23,129.03,100.00,105408,249056,354464,102430,21174,0,78605,0,20.67,148301,948,0,2315,694,148,441,250731,301485
UTTARAKHAND,1,ALMORA,1686.87,1126.20,411.36,149.31,977.49,378.80,143.05,1499.34,809.82,331.82,143.05,1284.69,45572,48151,93723,40,214,247,10,0,33539,39305,72844,30,239,4,0,0,1298.25,1120.90,86.34,65.19,65.59,100.00,24.52,0.25,1.02,24.00,25.59,100.00,45572,48151,93723,33539,9852,0,23687,0,29.37,39305,4145,0,0,0,1,0,72844,126476
UTTARAKHAND,2,BAGESHWAR,707.08,469.84,168.60,68.64,413.37,157.13,76.46,646.96,405.38,157.13,76.46,638.97,21447,16508,37955,20,111,149,3,0,18265,19397,37662,6,105,2,2,0,511.25,582.73,100.00,25.16,20.78,82.59,14.86,0.56,3.77,20.00,5.45,27.25,21447,16508,37955,18265,6001,5,12259,0,32.88,19397,2414,6,2721,0,7,574,37662,55748
UTTARAKHAND,3,CHAMOLI,798.93,530.03,187.43,81.47,466.61,171.80,75.11,713.52,447.92,171.80,75.11,694.83,27147,26145,53292,10,265,115,7,2,26592,27401,53993,0,222,7,3,0,552.59,595.76,100.00,60.96,49.18,80.68,11.36,1.15,10.12,15.00,0.00,0.00,27147,26145,53292,26592,6050,310,20147,0,23.92,27401,332,89,195,0,2,8,53993,72744
UTTARAKHAND,4,CHAMPAWAT,806.06,539.24,195.42,71.40,466.47,140.40,74.09,680.96,435.48,140.39,74.09,649.96,22991,9085,32076,20,375,78,2,1,18741,15412,34153,3,160,6,1,0,501.26,567.78,100.00,125.32,31.75,25.34,7.76,0.30,3.87,20.00,0.82,4.10,22991,9085,32076,18741,4268,4,14469,0,22.79,15412,933,5,1573,0,33,1008,34153,44386
UTTARAKHAND,5,DEHRADUN,1607.05,1047.66,400.90,158.49,917.05,373.93,97.44,1388.42,639.95,264.14,97.44,1001.53,37212,24463,61675,0,497,19,5,1,33542,25210,58752,0,435,19,1,0,1188.10,818.89,68.92,408.66,115.06,28.16,0.00,1.02,0.00,0.00,0.00,0.00,37212,24463,61675,33542,7096,6373,20073,0,40.16,25210,298,372,32,0,1,5,58752,137051
UTTARAKHAND,6,HARIDWAR,1163.50,758.07,279.35,126.08,665.46,245.74,126.94,1038.14,591.03,245.52,126.33,962.89,42500,90074,132574,60,200,20,2,0,39229,79559,118788,37,100,13,0,0,987.21,857.17,86.83,59.24,25.24,42.61,1.76,0.60,34.09,28.00,8.23,29.39,42500,90074,132574,39229,10934,56,27921,106,28.01,79559,1129,12,0,0,0,0,118788,199642
UTTARAKHAND,7,NAINITAL,503.61,332.61,118.22,52.78,293.82,118.50,36.24,448.57,305.19,118.50,36.24,459.93,14314,26585,40899,50,208,95,6,2,18039,30432,48471,1,208,32,2,0,280.91,308.16,100.00,50.48,110.02,100.00,9.16,1.54,16.81,50.00,0.80,1.60,14314,26585,40899,18039,6234,139,11666,0,35.33,30432,4983,125,0,0,0,0,48471,112670
UTTARAKHAND,8,PAURI(GARHWAL),2054.88,1367.18,509.24,178.46,792.32,308.67,106.89,1207.88,643.66,271.09,106.85,1021.60,53399,37146,90545,50,620,173,10,0,37693,45247,82940,8,392,23,3,0,1460.49,714.31,48.91,192.46,212.85,100.00,17.32,1.10,6.35,75.00,3.73,4.97,53399,37146,90545,37693,9217,338,28138,2,25.35,45247,5313,91,1170,0,0,286,82940,137102
UTTARAKHAND,9,PITHORAGARH,1497.02,1001.69,362.69,132.64,869.63,324.10,103.06,1296.79,657.68,246.98,102.97,1007.63,41110,29253,70363,50,670,215,6,2,35207,33417,68624,10,441,102,3,0,982.24,839.79,85.50,187.83,86.40,46.00,16.46,0.00,0.00,30.00,9.68,32.27,41110,29253,70363,35207,11616,456,23135,0,34.29,33417,2389,567,324,0,0,99,68624,95130
UTTARAKHAND,10,RUDRAPRAYAG,454.34,299.26,106.58,48.50,263.96,103.94,32.55,400.45,268.61,103.45,32.54,404.60,13150,22322,35472,40,100,124,3,0,14346,17738,32084,9,100,70,2,0,261.90,323.28,100.00,22.77,17.88,78.52,8.90,3.50,39.33,60.00,0.00,0.00,13150,22322,35472,14346,2936,0,11334,0,20.47,17738,849,0,0,0,0,0,32084,51064
UTTARAKHAND,11,TEHRI GARHWAL,1776.62,1178.66,423.16,174.80,1037.08,390.84,119.52,1547.45,995.45,283.35,119.52,1398.32,55173,34580,89753,30,307,120,8,0,47313,35677,82990,0,493,10,0,0,1360.42,1172.22,86.17,61.40,111.18,100.00,11.50,1.34,11.65,30.00,0.00,0.00,55173,34580,89753,47313,7303,60,39950,0,15.56,35677,757,0,358,0,4,116,82990,116988
UTTARAKHAND,12,UDHAM SINGH NAGAR,1174.09,773.22,273.43,127.44,661.50,228.20,76.82,966.52,447.12,141.23,75.45,663.80,39427,59658,99085,50,118,123,5,2,38325,55235,93560,0,119,75,4,1,859.21,563.37,65.57,23.60,34.71,100.00,8.56,4.00,46.73,50.00,0.00,0.00,39427,59658,99085,38325,6612,4558,27155,0,29.15,55235,104,108,0,0,3,1,93560,194695
UTTARAKHAND,13,UTTARKASHI,861.02,569.46,204.88,86.68,487.11,159.76,33.85,680.72,330.90,94.41,33.85,459.16,28189,20700,48889,50,240,123,4,0,25724,21637,47361,4,240,0,3,0,552.19,331.00,59.94,48.00,79.13,100.00,12.32,0.00,0.00,75.00,0.00,0.00,28189,20700,48889,25724,7814,79,17749,0,30.68,21637,1228,89,0,0,0,0,47361,61149
WEST BENGAL,1,BANKURA,7326.54,4901.80,1921.01,503.73,4253.42,1649.80,3460.70,9363.92,2840.89,1102.89,3429.76,7373.54,198152,333832,531984,50,7544,4130,29,0,109000,245092,354092,64,7793,1483,26,0,3621.91,4952.11,100.00,1605.79,1897.27,100.00,330.22,135.50,41.03,100.00,160.00,100.00,198152,333832,531984,109000,37773,6783,64444,0,40.88,245092,0,0,0,0,0,0,354092,691417
WEST BENGAL,2,BARDHAMAN,13424.29,8205.96,3364.37,1853.96,6761.46,2758.18,2737.57,12257.21,5597.24,1990.16,2737.57,10324.98,700047,341920,1041967,133,9891,7980,10,0,611290,278699,889989,140,9890,7724,10,19,9160.79,6315.23,68.94,2115.46,2390.21,100.00,141.70,497.47,100.00,266.00,201.14,75.62,700047,341920,1041967,611290,263062,101590,246638,0,59.65,278699,62269,19120,10,34,0,0,889989,1064226
WEST BENGAL,3,BIRBHUM,11309.96,7325.23,2845.16,1139.57,4613.90,1778.20,3298.60,9690.71,4187.87,1485.88,3295.93,8969.67,338989,299893,638882,50,5617,3816,4,22,284992,192169,477161,58,5736,2509,19,0,6782.34,7248.94,100.00,1462.54,1285.63,87.90,290.97,120.26,41.33,100.00,32.00,32.00,338989,299893,638882,284992,102894,23071,159027,0,44.20,192169,40382,8123,0,0,0,0,477161,711236
WEST BENGAL,4,COOCH BEHAR,8658.03,5551.70,2200.13,906.20,3201.45,1020.29,294.51,4516.25,2882.45,896.97,294.44,4073.86,335236,254422,589658,50,3715,1718,15,0,268991,169645,438636,144,5764,1818,15,12,5440.15,2313.78,42.53,732.68,1244.58,100.00,85.90,83.01,96.64,100.00,193.07,100.00,335236,254422,589658,268991,148315,10657,110019,0,59.10,169645,0,0,0,0,0,0,438636,604602
WEST BENGAL,5,DAKSHIN DINAJPUR,5329.51,3458.90,1334.52,536.09,2949.83,1151.52,432.72,4534.07,2015.90,699.91,330.72,3046.53,182621,194577,377198,50,3712,2642,10,0,187372,57084,244456,28,2704,1022,8,8,2383.16,2047.14,85.90,1133.14,726.11,64.08,206.49,99.92,48.39,100.00,27.69,27.69,182621,194577,377198,187372,71536,39195,76641,0,59.10,57084,2191,630,3717,498,11,592,244456,338680
WEST BENGAL,6,DARJEELING,3202.65,2235.62,791.34,175.69,1292.37,367.85,137.36,1797.58,1123.65,367.85,137.36,1628.87,66648,130066,196714,50,1784,408,0,0,34523,3035,37558,20,1445,574,8,8,1636.36,954.16,58.31,510.40,487.03,95.42,29.82,43.64,100.00,80.00,38.33,47.91,66648,130066,196714,34523,2155,9081,13807,0,32.55,3035,0,0,0,0,0,0,37558,234411
WEST BENGAL,7,HOOGHLY,5835.44,3631.12,1387.12,817.20,3189.78,1212.68,2674.12,7076.58,3116.71,1132.03,2674.11,6922.85,271737,195510,467247,53,6821,4168,19,0,271700,191294,462994,50,6764,3435,18,18,2382.16,3979.34,100.00,1830.58,1903.74,100.00,288.45,267.10,92.60,106.01,91.46,86.27,271737,195510,467247,271700,130089,31868,109743,0,59.61,191294,46424,10513,0,0,0,0,462994,777386
WEST BENGAL,8,HOWRAH,4234.15,2671.35,1059.87,502.93,1758.80,697.63,480.75,2937.18,1572.66,605.30,480.75,2658.70,231860,143309,375169,51,5195,3586,26,0,230297,141912,372209,42,5368,2788,14,20,1425.46,736.10,51.64,1244.06,1082.08,86.98,215.16,147.59,68.60,102.00,101.80,99.80,231860,143309,375169,230297,57451,79,172767,0,24.98,141912,0,0,0,0,0,0,372209,388459
WEST BENGAL,9,JALPAIGURI,10814.88,6998.97,2685.42,1130.49,5974.46,2279.88,1001.34,9255.68,4697.52,1335.77,992.36,7025.65,372999,203523,576522,50,6578,5428,87,0,344218,108484,452702,25,6578,4230,17,14,5351.20,4821.39,90.10,1892.01,1594.72,84.29,425.12,313.46,73.73,100.00,27.97,27.97,372999,203523,576522,344218,161113,76819,106286,0,69.12,108484,39670,24666,0,0,0,0,452702,620432
WEST BENGAL,10,MALDA,15189.16,9893.47,3941.59,1354.10,5684.29,2241.04,1112.79,9038.12,4768.11,1739.49,1058.28,7565.88,452324,270208,722532,50,6385,7956,6,0,331575,68486,400061,41,6047,554,15,15,9239.82,4625.63,50.06,1668.65,1257.45,75.36,635.01,162.57,25.60,100.00,0.00,0.00,452324,270208,722532,331575,68342,19459,243774,0,26.48,68486,490,88,880,227,2,23,400061,729770
