State_Name,SL_No,District_Name,Sanction_Date,Reported_M_or_Y,Total_Projects_Outlay,ApprShare_Center,ApprShare_State,ApprShare_Beneficiary,Rof_Center,Rof_State,Rof_Beneficiary,Rof_Total,ExpReported_Center,ExpReported_State,ExpReported_Beneficiary,ExpReported_Total,Project_Cost_Lakhs,ApprShare_Central,ApprShare_State,ApprShare_Beneficiary,CompSanc_IHHL_BPL,CompSanc_IHHL_APL,CompSanc_IHHL_TOTAL,CompSanc_IHHL_SCW,CompSanc_School_Toilets,CompSanc_Anganwadi_Toilets,CompSanc_RSM_PC,Sanction_Date,Reported_Month_Year,PO_IHHL_BPL,PO_IHHL_APL,PO_IHHL_TOTAL,PO_SCW,PO_School_Toilets,PO_Anganwadi_Toilets,PO_RSM,PO_PC,PP_IHHL_BPL,PP_IHHL_APL,PP_IHHL_TOTAL,PP_SCW,PP_School_Toilets,PP_Anganwadi_Toilets,PP_RSM,PP_PC,SancAmt_Total,SancAmt_Center_Share,ReleaseAmt_Instal_No,ReleaseAmt_Instal_Part,ReleaseAmt_Date,ReleaseAmt_General,ReleaseAmt_SC,ReleaseAmt_ST,ReleaseAmt_Total,HH_PER-BASE_TOTAL,HH_PER-BASE_SC,HH_PER-BASE_ST,BPL_WT,BPL_WOT,APL_WT,APL_WOT,APL+BPL_WT,APL+BPL_WOT,SCH_WT,SCH_WOT,ANGAN_WT,ANGAN_WOT,SAN_WT,SAN_WOT,Appr_BPL,Exp_BPL,Age_BPL,Appr_School,Exp_School,Age_School,Appr_Angan,Exp_Angan,Age_Angan,Appr_San,Exp_San,Age_San,BPL_Obj,APL_Obj,IHHL_Total,BPL_Total,BPL_Ach_IHHL_SC,BPL_Ach_IHHL_ST,BPL_Ach_IHHL_Genral,BPL_Ach_IHHL_PH,BPL_SC&ST_%,APL_Total,APL_Ach_SC,APL_Ach_ST,APL_Ach_SMF,APL_Ach_LL_WH,APL_Ach_PH,APL_Ach_WHH,IHHL_Total
TAMIL NADU,23,TIRUNELVELI,26-06-2002,Mar-13,2623.83,1716.56,571.03,336.24,1530.91,693.97,338.32,2563.21,1663.92,672.52,338.03,2674.47,2623.83,1716.56,571.03,336.24,125763,155744,281507,19,557,907,10,26-06-2002,Mar-13,125763,155744,281507,19,557,907,10,0,139323,106744,246067,19,557,907,10,5,2623.83,1716.56,3,4,29-05-2012,46.46,19.14,0.08,65.68,309987,83603,608,90113,27037,117187,75650,207300,102687,177,391,251,592,18,0,1762.7,2130.2,100,115.16,115.15,99.99,48.13,48.06,99.85,38,36.98,97.32,125763,155744,281507,139323,52715,71,86537,234,37.89,106744,0,0,0,0,0,0,246067
TAMIL NADU,24,TIRUVALLUR,02-05-2003,Mar-13,6505.18,4249.62,1572.4,683.16,3684.38,1186.62,132.66,5003.66,2134.87,1106.26,131.5,3372.63,6505.18,4249.62,1572.4,683.16,194625,58084,252709,35,1418,1312,10,02-05-2003,Mar-13,194625,58084,252709,35,1418,1312,10,0,151923,80448,232371,35,1418,1312,8,0,6505.18,4249.62,3,2,29-05-2012,354.78,292.99,8.37,656.14,328105,100686,8679,61731,134609,73690,58075,135421,192684,260,889,244,947,539,1,4858.27,2660.53,54.76,283.9,284.9,100,70.67,70.66,99.99,71,69.8,98.31,194625,58084,252709,151923,54836,6576,90511,395,40.42,80448,2719,481,0,0,0,0,232371
TAMIL NADU,25,TIRUVANNAMALAI,02-05-2003,Jan-13,5575.39,2703.4,1572.91,1299.08,2387.65,1516.12,562.4,4466.16,2254.83,1353.97,549.83,4158.64,5575.39,2703.4,1572.91,1299.08,209116,356665,565781,70,3635,1263,10,02-05-2003,Mar-13,209116,356665,565781,70,3635,1263,10,0,209116,289338,498454,43,3598,1263,4,0,5575.39,2703.4,3,3,29-05-2012,139,68.68,4.56,212.24,484068,102849,17462,101674,147204,71599,163591,173273,310795,1835,12,1090,5,30,0,3718.47,2952.46,79.4,865.9,841.44,97.18,63.16,67.34,100,152.5,85.24,55.9,209116,356665,565781,209116,70499,16616,122001,0,41.66,289338,0,0,0,0,0,0,498454
TAMIL NADU,26,TIRUVARUR,02-05-2003,Mar-13,2038.24,1333.31,476.9,228.03,1190.6,450.38,148.88,1789.86,1072.52,391.94,128.01,1592.48,2038.24,1333.31,476.9,228.03,80920,53866,134786,50,1698,519,5,02-05-2003,Mar-13,80920,53866,134786,50,1698,519,5,0,87918,22038,109956,8,1451,519,1,1,2038.24,1333.31,3,3,29-05-2012,21.37,22.63,0.03,44.03,210668,76866,618,52246,41677,79618,37127,131864,78804,714,33,513,25,0,0,1011.72,1084.17,100,440.56,358.5,81.37,25.96,26,100,100,12,12,80920,53866,134786,87918,19703,0,59553,0,22.41,22038,0,0,0,0,0,0,109956
TAMIL NADU,27,VELLORE,03-03-2000,Jan-13,4395.49,2813.71,1104.31,477.47,2488.01,875.76,426.96,3790.73,2023.83,806.1,429.39,3259.32,4395.49,2813.71,1104.31,477.47,207635,283872,491507,26,3451,1667,10,03-03-2000,Jan-13,207635,283872,491507,26,3451,1667,10,0,199906,255700,455606,26,2955,1440,10,0,4395.49,2813.71,3,4,29-05-2012,136.62,67.6,3.08,207.3,513883,133795,16312,53861,155289,25302,279431,79163,434720,465,2943,25,1439,2,0,2805.46,2229.4,79.47,764.6,591,77.3,90.17,90.43,100,26,26,100,207635,283872,491507,199906,86760,2776,110370,18,44.79,255700,104837,0,0,0,0,0,455606
TAMIL NADU,28,VILLUPURAM,02-05-2003,Feb-13,9153.83,6053.89,2228.5,871.44,5235.69,2103.31,350.65,7689.65,3317.92,1502.99,311.67,5132.58,9153.83,6053.89,2228.5,871.44,326185,211877,538062,60,3021,2185,10,02-05-2003,Feb-13,326185,211877,538062,60,3021,2185,10,0,243209,89241,332450,51,3021,2185,12,10,9153.83,6053.89,3,3,29-05-2012,574.38,406.54,13.41,994.33,621893,185010,19342,133405,326185,36933,125370,170338,451555,1832,445,1526,724,103,1,7060.5,3841.02,54.4,720.46,627.61,87.11,109.8,141.76,100,132.52,108.95,82.21,326185,211877,538062,243209,40872,4496,197841,0,18.65,89241,0,0,0,0,0,0,332450
TAMIL NADU,29,VIRUDHUNAGAR,22-03-2001,Mar-13,4422.62,2837.17,1088.65,496.8,2470.28,1003.43,219.69,3693.4,1554.18,615.16,218.6,2387.94,4422.62,2837.17,1088.65,496.8,174967,93202,268169,184,2031,816,10,22-03-2001,Feb-13,174967,93202,268169,184,2031,816,10,0,153350,126105,279455,165,1727,816,10,0,4422.62,2837.17,3,2,29-05-2012,255.13,133.75,0.21,389.09,297026,94002,101,86610,37122,109493,63801,196103,100923,998,90,596,90,26,56,2854.22,1346.06,47.16,561.3,456.02,81.24,47.21,47.2,99.98,334,280.96,84.12,174967,93202,268169,153350,38482,0,114607,0,25.09,126105,0,0,0,0,0,0,279455
TRIPURA,1,DHALAI,29-01-2002,Mar-13,1443.04,956.68,317.46,168.9,944.15,321.59,146.26,1412,957.23,301.59,149.26,1408.08,1443.04,956.68,317.46,168.9,53507,28305,81812,95,648,944,5,29-01-2002,Mar-13,53507,28305,81812,95,648,944,5,0,53507,27905,81412,110,1104,1261,84,6,1443.04,956.68,2,4,28-08-2012,7.56,4.62,11.74,23.92,81660,15452,47754,52232,988,21804,6636,74036,7624,481,165,325,644,0,0,710.8,699.69,98.44,127.87,212.73,100,90.6,156.05,100,82.45,138.79,100,53507,28305,81812,53507,8876,30774,13857,0,74.1,27905,0,0,0,0,0,0,81412
TRIPURA,2,NORTH TRIPURA,18-09-2001,Feb-13,1902.5,1190.38,514,198.12,1087.88,396.14,101.85,1585.87,954.03,363.65,98.31,1415.99,1902.5,1190.38,514,198.12,78389,33744,112133,80,1150,1161,10,18-09-2001,Feb-13,78389,33744,112133,80,1150,1161,10,0,73704,31008,104712,76,1132,1136,48,44,1902.5,1190.38,2,4,28-08-2012,45.3,12.92,18.75,76.97,81457,19596,29128,64360,2599,14488,10,78848,2609,664,400,523,632,79,55,1005.45,828.04,82.36,299.29,299.01,99.91,84.12,83.64,99.43,67.58,57.05,84.42,78389,33744,112133,73704,17614,26869,24684,0,60.35,31008,0,0,0,0,0,0,104712
TRIPURA,3,SOUTH TRIPURA,18-09-2001,Mar-13,3314.95,1892.4,811.32,611.23,1790.33,725.08,554.98,3070.39,1559.46,692.67,554.98,2807.11,3314.95,1892.4,811.32,611.23,139456,55849,195305,38,1352,1858,10,18-09-2001,Mar-13,139456,55849,195305,38,1352,1858,10,0,139456,55849,195305,50,1352,2198,11,323,3314.95,1892.4,2,4,28-08-2012,2.71,1.17,2.08,5.96,197094,31838,76067,112566,27519,45445,11564,158011,39083,779,58,1656,200,49,0,2019.18,1900.09,94.1,369.19,362.72,98.25,93.91,108.18,100,12,123.5,100,139456,55849,195305,139456,25863,55247,58346,0,58.16,55849,0,0,0,0,0,0,195305
TRIPURA,4,WEST TRIPURA,10-01-2001,Feb-13,3178.03,2080.78,757.72,339.53,1962.51,756.42,248.5,2967.43,1668.46,689.27,244.8,2602.53,3178.03,2080.78,757.72,339.53,183405,51119,234524,13,3683,2061,10,10-01-2001,Mar-13,183405,51119,234524,13,3683,2061,10,0,183405,44560,227965,13,2997,2061,0,59,3178.03,2080.78,3,1,28-08-2012,8.66,4.17,5.06,17.89,257208,45192,74098,52884,116788,68758,18778,121642,135566,251,872,186,1343,4,0,1550.32,1373.55,88.6,971.73,834.34,85.86,103.06,108.13,100,2.6,2.6,100,183405,51119,234524,183405,34940,65450,82995,20,54.74,44560,0,0,0,0,0,0,227965
UTTAR PRADESH,1,AGRA,30-08-2000,Mar-13,3015.28,2034.58,776.78,203.92,1749.49,750.5,145.6,2645.59,1573.55,750.3,135.12,2458.97,3015.28,2034.58,776.78,203.92,54188,278943,333131,5,5274,2856,3,30-08-2000,Mar-13,54188,278943,333131,5,5274,2856,3,0,54789,241349,296138,5,4439,1774,7,3,3015.28,2034.58,3,2,26-09-2012,267.33,114.67,0.05,382.05,330498,83118,171,34671,48345,37577,209905,72248,258250,469,624,286,845,2,2,717.79,1536.2,100,1352.12,647.03,47.85,185.01,96.62,52.22,10,8,80,54188,278943,333131,54789,19617,0,35081,81,35.8,241349,625,0,0,0,0,0,296138
UTTAR PRADESH,2,ALIGARH,25-07-2003,Mar-13,3363.52,2259.6,806.56,297.36,2008.56,1089.36,272.03,3369.96,1695.81,974.84,244.08,2914.73,3363.52,2259.6,806.56,297.36,73937,208775,282712,0,4007,1458,10,25-07-2003,Mar-13,73937,208775,282712,0,4007,1458,10,0,68096,170354,238450,0,3390,1458,3,1,3363.52,2259.6,3,4,26-09-2012,79.47,38.12,--,117.59,333729,88583,0,35809,73936,31855,192129,67664,266065,851,995,408,920,0,0,1512.74,1967.44,100,740.96,579.76,78.24,93.14,136.55,100,0,0,0,73937,208775,282712,68096,18714,0,49254,108,27.48,170354,545,0,0,0,0,0,238450
UTTAR PRADESH,3,ALLAHABAD,29-01-2002,Mar-13,4879.3,3058.85,1210.41,610.04,3029.45,3813.17,1252.25,8094.87,2664.61,2494.19,710.29,5869.09,4879.3,3058.85,1210.41,610.04,181370,493671,675041,20,5829,2547,10,29-01-2002,Mar-13,181370,493671,675041,20,5829,2547,10,0,195141,274576,469717,35,6032,2547,9,0,4879.3,3058.85,3,3,26-09-2012,90.85,47.11,0.08,138.04,657927,159913,172,28897,181311,7159,440560,36056,621871,82,2644,99,2219,3,20,2086.02,4241.46,100,1303.76,1003.22,76.95,136.36,139.93,100,40,94.14,100,181370,493671,675041,195141,71654,20,123467,534,36.73,274576,1165,0,0,0,0,0,469717
UTTAR PRADESH,4,AMBEDKAR NAGAR,25-07-2003,Mar-13,4474.96,2875.47,1079.27,520.22,2537.46,2021.06,492.83,5051.35,2455.12,2021.06,451.34,4927.52,4474.96,2875.47,1079.27,520.22,132725,138141,270866,18,2146,1350,4,25-07-2003,Mar-13,132725,138141,270866,18,2146,1350,3,1,132725,135470,268195,18,1710,1350,2,0,4474.96,2875.47,3,1,26-09-2012,150.72,85.93,0.01,236.66,278288,86227,5,9434,132725,9092,127037,18526,259762,121,1334,23,1350,2,18,2573.36,3908.74,100,566.8,414.18,73.07,67.5,67.5,100,36,39.6,100,132725,138141,270866,132725,50952,0,81633,140,38.39,135470,0,0,0,0,0,0,268195
UTTAR PRADESH,5,AURAIYA,25-07-2003,Mar-13,4530.79,2948.87,1105.63,476.29,2619.75,1690.78,612.74,4923.27,1640.15,1221.7,599.2,3461.05,4530.79,2948.87,1105.63,476.29,127279,133364,260643,50,1277,817,3,25-07-2003,Mar-13,127279,133364,260643,50,1277,817,2,1,99545,112343,211888,50,2240,817,1,1,4530.79,2948.87,3,3,26-09-2012,93.97,66.54,0.01,160.52,181453,59054,1056,11920,79095,9145,81293,21065,160388,62,736,8,544,0,6,3142.1,2777.04,88.38,523.4,320.2,61.18,40.86,40.85,99.98,100,100,100,127279,133364,260643,99545,55020,0,44525,0,55.27,112343,0,0,0,0,0,0,211888
UTTAR PRADESH,6,AZAMGARH,02-03-2001,Mar-13,5895.58,3811.05,1469.79,614.74,3376.51,1926.92,355.97,5659.4,3188.24,1568.18,352.2,5108.62,5895.58,3811.05,1469.79,614.74,188141,466925,655066,87,4888,4104,10,02-03-2001,Mar-13,188141,466925,655066,87,4888,4104,10,0,162413,249357,411770,87,4888,2744,6,0,5895.58,3811.05,3,3,26-09-2012,156.03,93.9,0.03,249.96,560095,178179,31,34898,178967,35634,310596,70532,489563,923,2443,18,2296,3,86,3843.46,3190.39,83.01,829.66,1072.37,100,314.93,224.25,71.21,108.65,113.39,100,188141,466925,655066,160556,36255,0,83205,84,22.58,246422,2272,0,2885,491,123,368,406978
UTTAR PRADESH,7,BAGPAT,25-07-2003,Mar-13,1349.48,899.6,323.85,126.03,800.08,514.09,100.35,1414.52,748.66,493.46,90.81,1332.94,1349.48,899.6,323.85,126.03,31467,77930,109397,12,1166,954,2,25-07-2003,Mar-13,31467,77930,109397,12,1166,954,1,1,26774,71850,98624,42,1196,1034,1,0,1349.48,899.6,3,3,26-09-2012,37.3,7.24,--,44.54,165832,21941,33,13731,26144,65852,60105,79583,86249,17,416,15,263,0,11,678.95,821.58,100,181.9,193.8,100,60.46,136.51,100,24,24,100,31467,77930,109397,26774,18076,0,8248,0,67.51,70486,325,0,0,0,0,0,97260
UTTAR PRADESH,8,BAHRAICH,29-01-2002,Mar-13,9891.7,6418.32,2449.55,1023.83,5599.05,2795.91,727,9121.96,4564.46,2712.93,676.15,7953.54,9891.7,6418.32,2449.55,1023.83,284073,174857,458930,10,6100,1802,10,29-01-2002,Mar-13,284073,174857,458930,10,6100,1802,10,0,227057,170024,397081,10,5101,1802,1,0,9891.7,6418.32,3,2,26-09-2012,648.01,179.07,1.83,828.91,432146,72172,1349,48332,187920,27021,168873,75353,356793,1011,1451,2,1802,0,0,6757.32,6310.09,93.38,1274.76,1231.71,96.62,98.02,90.14,91.96,20,20,100,284073,174857,458930,226620,77599,5960,142546,502,36.87,167295,2705,0,583,163,5,79,393915
UTTAR PRADESH,9,BALLIA,10-01-2001,Mar-13,4737.11,2989.07,1139.7,608.34,2643.95,5520.93,909.68,9074.56,2249.99,2213.14,537.5,5000.63,4737.11,2989.07,1139.7,608.34,172179,136937,309116,115,4636,1888,10,10-01-2001,Mar-13,172179,136937,309116,115,4636,1888,10,0,167490,124522,292012,120,4636,1888,4,4,4737.11,2989.07,3,1,26-09-2012,164.41,51.88,0.01,216.3,321828,63080,5838,86065,91038,42130,102595,128195,193633,149,3443,98,1085,9,107,2744.04,3585.08,100,918.83,939.87,100,94.4,111.94,100,109.72,125.9,100,172179,136937,309116,167490,34982,0,130618,279,20.89,124522,1870,0,0,0,0,0,292012
UTTAR PRADESH,10,BALRAMPUR,20-02-2003,Mar-13,2443.75,1600.46,603.4,239.89,1430.61,1274.3,194.51,2899.42,1492.74,1080.98,185.88,2759.6,2443.75,1600.46,603.4,239.89,65273,138410,203683,18,2948,1215,3,20-02-2003,Mar-13,65273,138410,203683,18,2948,1215,3,0,65273,84145,149418,18,2948,1215,3,1,2443.75,1600.46,3,3,26-09-2012,36.22,9.02,0.31,45.55,227461,41123,2458,17529,65161,8400,136371,25929,201532,553,1245,13,1191,1,18,1307.16,2048.74,100,521.6,428.24,82.1,60.76,60.76,100,36,36,100,65273,138410,203683,65273,12379,1361,51533,0,21.05,84145,1587,0,0,0,0,0,149418
UTTAR PRADESH,11,BANDA,20-02-2003,Mar-13,5073.28,3381.73,1223.38,468.17,2958.85,2398.41,448.23,5805.49,2226.4,1883.8,442.52,4552.72,5073.28,3381.73,1223.38,468.17,120620,78999,199619,10,4149,948,3,20-02-2003,Mar-13,120620,78999,199619,10,4149,948,3,0,111499,59457,170956,10,3748,948,3,0,5073.28,3381.73,3,2,26-09-2012,276.35,120.67,0.01,397.03,240409,53114,0,16589,120442,24706,78672,41295,199114,80,1698,2,948,1,10,2784.76,3871.28,100,769.23,509.89,66.29,61.59,47.4,76.96,20,20,100,120620,78999,199619,111169,37782,0,72907,810,33.99,59086,11880,0,0,0,0,0,170255
UTTAR PRADESH,12,BARABANKI,29-01-2002,Mar-13,5582.06,3549.47,1376.28,656.31,3163.79,3184.24,737.63,7085.66,3045.37,2981.82,610.35,6637.54,5582.06,3549.47,1376.28,656.31,199542,377972,577514,26,5100,1798,10,29-01-2002,Mar-13,199542,377972,577514,26,5100,1798,10,0,202328,302709,505037,26,5100,1798,3,0,5582.06,3549.47,3,4,26-09-2012,86.23,58.05,0.01,144.29,501928,145161,239,59333,199418,5065,238112,64398,437530,603,1832,21,1768,0,21,3608.3,5050.52,100,982.5,918.44,93.48,96.6,119.91,100,16.36,64.73,100,199542,377972,577514,201572,79097,0,122475,0,39.24,301000,1806,0,0,0,0,0,502572
UTTAR PRADESH,13,BAREILLY,20-02-2003,Mar-13,3776.07,2478.06,921.05,376.96,2464.24,1801.56,1052.65,5318.45,2523.75,1570.8,837.92,4932.47,3776.07,2478.06,921.05,376.96,110000,227284,337284,15,4142,1798,5,20-02-2003,Mar-13,110000,227284,337284,15,4142,1798,5,0,110000,204725,314725,15,4142,1619,5,1,3776.07,2478.06,3,4,26-09-2012,50.78,13.7,--,64.48,411568,55510,73,31392,110000,73473,196703,104865,306703,350,4142,12,1619,4,14,2301.45,3813.18,100,685.48,685.5,100,97.8,101.27,100,30,30,100,110000,227284,337284,110000,33000,0,77000,0,30,204725,1208,0,492,160,28,29,314725
UTTAR PRADESH,14,BASTI,29-01-2002,Mar-13,5338.11,3361.67,1352.71,623.73,2963.15,1325.24,358.92,4647.31,2584.04,1176.01,358.88,4118.93,5338.11,3361.67,1352.71,623.73,160480,120653,281133,40,3695,2223,10,29-01-2002,Mar-13,160480,120653,281133,40,3695,2223,10,0,130224,82934,213158,30,3695,2036,1,0,5338.11,3361.67,3,1,26-09-2012,204.68,86.4,0.02,291.1,335317,82123,79,25133,160471,29309,120404,54442,280875,22,1643,24,1807,5,21,3539.24,3225.2,91.13,620.87,426.51,68.7,116.77,108.8,93.17,80,76.6,95.75,160480,120653,281133,129190,52099,8,50763,710,40.33,82871,2845,0,4,0,0,0,212061
UTTAR PRADESH,15,BIJNOR,02-03-2001,Mar-13,3785.67,2472.81,935.15,377.71,2210.29,1775.69,376.12,4362.09,2260.09,903.96,357.72,3521.77,3785.67,2472.81,935.15,377.71,110403,222569,332972,75,5271,1399,10,02-03-2001,Mar-13,110403,222569,332972,75,5271,1399,10,0,110403,180548,290951,75,4292,1399,7,0,3785.67,2472.81,3,3,26-09-2012,45.75,25.03,0.04,70.82,426234,102478,538,11215,105462,87778,221779,98993,327241,3,2090,8,1390,0,68,1346.09,1967.36,100,1163.66,870.6,74.82,69.96,69.97,100,52.91,54.9,100,110403,222569,332972,110403,50962,734,58368,339,46.82,180548,1116,0,0,0,0,0,290951
UTTAR PRADESH,16,BUDAUN,29-01-2002,Mar-13,2932.13,1794.77,754.59,382.77,1864.63,2301.62,469.4,4635.64,1896.59,1616.9,435.24,3948.73,2932.13,1794.77,754.59,382.77,107603,204479,312082,155,4680,1615,0,29-01-2002,Mar-13,107603,204479,312082,155,4680,1615,0,0,107603,121216,228819,155,4680,1615,3,1,2932.13,1794.77,3,1,26-09-2012,13.19,4.56,--,17.75,322879,79545,0,4458,102491,14018,201912,18476,304403,17,3805,4,1456,11,152,1446.27,3003.37,100,732.12,553.2,75.56,80.76,65.98,81.7,106.56,95.9,90,107603,204479,312082,107603,31313,0,76290,0,29.1,121216,1567,0,0,0,0,0,228819
UTTAR PRADESH,17,BULANDSHAHR,29-01-2002,Mar-13,2055.59,1383.67,537.29,134.63,1225.68,733.96,159.18,2118.82,1021.32,729.75,126.87,1877.94,2055.59,1383.67,537.29,134.63,28885,283408,312293,8,4868,2041,8,29-01-2002,Mar-13,28885,283408,312293,8,4868,2041,8,0,31996,223416,255412,8,4308,2041,1,0,2055.59,1383.67,3,2,26-09-2012,62.53,28.97,--,91.5,353414,35887,0,27322,28885,76917,220290,104239,249175,2075,2045,1381,1366,9,8,314.57,915.12,100,1007.28,691.94,68.69,103.89,80.7,77.68,11.55,11.55,100,28885,283408,312293,31947,11765,0,20182,5464,36.83,223416,5260,0,0,0,0,0,255363
UTTAR PRADESH,18,CHANDAULI,03-03-2000,Mar-13,2007.56,1290.49,453.31,263.76,1283.93,1083.37,858.23,3225.53,1194.78,918.96,328.68,2442.42,2007.56,1290.49,453.31,263.76,92022,108852,200874,25,2287,1102,10,03-03-2000,Mar-13,92022,108852,200874,25,2287,1102,10,0,96318,86107,182425,25,2287,1102,10,0,2007.56,1290.49,4,1,26-09-2012,19.96,10.88,--,30.84,227181,68730,0,12276,91959,15340,107606,27616,199565,29,1310,4,1101,1,22,1086.36,1681.53,100,350.23,352.69,100,55.1,56.26,100,50,50,100,92022,108852,200874,96318,27728,0,64272,0,28.79,86107,0,0,0,0,0,0,182425
UTTAR PRADESH,19,CHITRAKOOT,29-01-2002,Mar-13,1135.11,722.64,279.92,132.55,643.05,1101.06,94.99,1839.1,682.97,665.77,85.88,1434.62,1135.11,722.64,279.92,132.55,38082,102505,140587,0,1920,479,5,29-01-2002,Mar-13,38082,102505,140587,0,1920,479,5,0,42652,63535,106187,0,1920,479,1,0,1135.11,722.64,3,1,26-09-2012,21.35,13.11,--,34.46,133803,30849,0,8071,39260,15777,70695,23848,109955,725,308,337,46,0,0,511.33,936.58,100,303.5,373.15,100,26.38,19.9,75.44,0,0,0,38082,102505,140587,42652,11324,0,31328,0,26.55,63535,1949,0,17,14,0,0,106187
UTTAR PRADESH,20,DEORIA,10-01-2001,Mar-13,6481.13,4280.7,1550.34,650.09,3743.95,2009.29,1199.15,6952.39,3109.69,1934.83,954.16,5998.68,6481.13,4280.7,1550.34,650.09,181225,198893,380118,39,4696,1461,10,10-01-2001,Mar-13,181225,198893,380118,39,4696,1461,10,0,172222,170501,342723,31,4696,1461,2,0,6481.13,4280.7,3,3,26-09-2012,373.64,134.66,0.06,508.36,360473,58997,0,69203,95410,40401,155459,109604,250869,243,1914,57,1025,16,17,3683.89,4834.75,100,815.23,809.07,99.24,86.42,96.11,100,78,63.8,81.79,181225,198893,380118,171349,56992,0,114217,232,33.26,167761,6527,0,523,23,22,76,339110
UTTAR PRADESH,21,ETAH,25-07-2003,Mar-13,2196.39,1442.27,511.24,242.88,1294.92,919.55,1428.6,3643.07,1369.26,919.54,455.3,2744.1,2196.39,1442.27,511.24,242.88,62001,143740,205741,30,3455,1347,8,25-07-2003,Mar-13,62001,143740,205741,30,3455,1347,7,1,69139,111863,181002,30,5220,1796,2,0,2196.39,1442.27,3,3,26-09-2012,10.76,3.57,--,14.33,192590,35592,0,10638,31052,8447,142453,19085,173505,624,842,2,1035,0,0,869.98,1870.89,100,671.27,563.9,84,67.34,89.8,100,60,60,100,62001,143740,205741,69139,13734,0,53356,57,19.86,110314,605,0,0,0,0,0,179453
UTTAR PRADESH,22,ETAWAH,25-07-2003,Mar-13,3550.2,2310.58,848.61,391.01,2062.11,1169,360.94,3592.05,1813.4,1169,350.74,3333.15,3550.2,2310.58,848.61,391.01,94097,223387,317484,44,2925,1223,4,25-07-2003,Mar-13,94097,223387,317484,44,2925,1223,3,1,94097,155801,249898,44,2925,1223,4,0,3550.2,2310.58,3,3,26-09-2012,51.91,29.29,--,81.2,202288,40078,41,15559,62657,22936,101136,38495,163793,637,415,42,611,0,36,1832.18,2379.26,100,500.96,516.61,100,69.62,77.12,100,88,88,100,94097,223387,317484,94097,37669,0,56428,0,40.03,154616,48952,0,69,0,0,0,248713
UTTAR PRADESH,23,FAIZABAD,25-07-2003,Mar-13,2800.59,1743.82,677.57,379.2,1556,1603.22,511.22,3670.44,1578.32,1509.73,342.77,3430.82,2800.59,1743.82,677.57,379.2,103376,105998,209374,10,2085,1140,10,25-07-2003,Mar-13,103376,105998,209374,10,2085,1140,10,0,101638,94622,196260,10,2085,1140,8,0,2800.59,1743.82,3,3,26-09-2012,40.99,21.55,--,62.54,232942,62987,0,23405,96565,7033,105939,30438,202504,563,608,10,1083,1,0,1830.67,2714.02,100,361.56,340.39,94.14,57.01,62.01,100,20,20.14,100,103376,105998,209374,101409,25352,0,76057,589,25,94438,1050,0,0,0,0,0,195847
UTTAR PRADESH,24,FARRUKHABAD,25-07-2003,Mar-13,4121.39,2650.64,1019.16,451.59,2640.04,2072.97,346.03,5059.04,2634.21,1559.74,309.64,4503.58,4121.39,2650.64,1019.16,451.59,120471,54314,174785,35,3143,1227,3,25-07-2003,Mar-13,120471,54314,174785,35,3143,1227,2,1,120471,54314,174785,35,3143,1227,3,0,4121.39,2650.64,3,1,26-09-2012,37.7,11.99,--,49.69,213527,27154,0,19385,119558,20391,54193,39776,173751,742,689,154,1201,2,1,2820.05,3455.56,100,574.2,639.22,100,61.36,61.93,100,70,70,100,120471,54314,174785,120471,37587,0,82864,20,31.2,54314,1102,0,0,0,0,0,174785
UTTAR PRADESH,25,FATEHPUR,20-02-2003,Mar-13,3596.43,2332.75,881.1,382.58,2067.44,1237.7,296.43,3601.57,1747.25,1237.68,293.67,3278.6,3596.43,2332.75,881.1,382.58,104414,202040,306454,15,3938,1548,5,20-02-2003,Mar-13,104414,202040,306454,15,3938,1548,5,0,99961,135418,235379,15,3938,1548,5,0,3596.43,2332.75,3,2,26-09-2012,94.89,55.15,0.02,150.06,366330,70721,0,47621,104426,24927,189353,72548,293779,410,950,93,1283,0,15,2049.25,2422.15,100,656.27,656.27,100,77.4,77.4,100,30,30,100,104414,202040,306454,99961,38002,0,59361,0,38.02,135418,4010,0,0,0,0,0,235379
UTTAR PRADESH,26,FIROZABAD,25-07-2003,Mar-13,1308.36,884.5,335.54,88.32,787.39,333.36,66.28,1187.02,772.95,309.77,65.36,1148.08,1308.36,884.5,335.54,88.32,19843,228195,248038,10,3232,963,4,25-07-2003,Mar-13,19843,228195,248038,10,3232,963,3,1,19843,161798,181641,10,3232,963,0,0,1308.36,884.5,3,2,26-09-2012,29.33,11.22,--,40.55,240982,90517,107,12280,19157,28021,181524,40301,200681,605,1537,34,973,0,10,400.47,546.82,100,500.1,402.52,80.49,48.16,48.15,99.98,20,18,90,19843,228195,248038,19843,6167,0,13676,0,31.08,161798,1709,0,50,39,0,0,181641
