State_Name,SL_No,District_Name,Total_Projects_Outlay,ApprShare_Center,ApprShare_State,ApprShare_Beneficiary,Rof_Center,Rof_State,Rof_Beneficiary,Rof_Total,ExpReported_Center,ExpReported_State,ExpReported_Beneficiary,ExpReported_Total,PO_IHHL_BPL,PO_IHHL_APL,PO_IHHL_TOTAL,PO_SCW,PO_School_Toilets,PO_Anganwadi_Toilets,PO_RSM,PO_PC,PP_IHHL_BPL,PP_IHHL_APL,PP_IHHL_TOTAL,PP_SCW,PP_School_Toilets,PP_Anganwadi_Toilets,PP_RSM,PP_PC,BPL_Appr.(C+S+B),BPL_Exp.(C+S+B),BPL_(%)_age,School_Appr.(C+S+B),School_Exp.(C+S+B),School_(%)_age,Anganwadi_Appr.(C+S+B),Anganwadi_Exp.(C+S+B),Anganwadi_(%)_age,Sanitary_Complex_Appr.(C+S+B),Sanitary_Complex_Exp.(C+S+B),Sanitary_Complex_(%)_age,IHHL_Objective_BPL,IHHL_Objective_APL,IHHL_Objective_Total,IHHL_BPL_Ach_Total_BPL,IHHL_BPL_Ach_SC,IHHL_BPL_Ach_ST,IHHL_BPL_Ach_General,IHHL_BPL_Ach_PH,IHHL_BPL_Ach_%_SC_ST,IHHL_APL_Ach_Total_APL,IHHL_APL_Ach_SC,IHHL_APL_Ach_ST,IHHL_APL_Ach_Small_Marginal_Farmers,IHHL_APL_Ach_Landless_Labourers,IHHL_APL_Ach_PH,IHHL_APL_Ach_Women_Headed_Households,IHHL_Total,Rural_Households,Census_2001_IHHL
ASSAM,23,SIBSAGAR,3209.83,2259.72,729.12,220.99,2101.24,449.78,163.41,2714.43,2036.33,449.78,162.51,2648.62,74686,52367,127053,0,2135,935,4,0,66227,22642,88869,0,2135,935,1,8,2405.15,2052.86,85.35,562.6,388.26,69.01,46.76,65.45,100,0,0,0,74686,52367,127053,66227,1408,3017,61802,0,6.68,22642,0,0,0,0,0,0,88869,220760,128131
ASSAM,24,SONITPUR,4851,3387.94,1094.71,368.35,3113.68,538.3,254.31,3906.29,3082.63,537.95,254.31,3874.89,120048,93032,213080,42,1951,607,6,0,104109,25545,129654,3,1951,607,3,0,3940.16,3311.78,84.05,547.77,357.87,65.33,33.22,42.8,100,42,2,4.76,120048,93032,213080,104109,4456,5445,94208,0,9.51,25545,219,199,0,0,0,0,129654,346401,156319
ASSAM,25,TINSUKIA,2840.31,1984.83,619.16,236.32,1687.92,444.17,35.92,2168.01,1185.35,440.66,33.93,1659.94,68774,29814,98588,0,870,623,8,0,63838,27509,91347,0,870,574,8,0,2224.3,1368.91,61.54,211.93,156.05,73.63,35.82,34.83,97.24,0,0,0,68774,29814,98588,63838,6778,8901,48159,0,24.56,27509,0,0,0,0,0,0,91347,209603,129451
ASSAM,26,UDALGURI,4038.66,2841.7,903.71,293.25,2400.11,459.95,159.53,3019.59,1808.14,459.92,159.53,2427.59,85751,67169,152920,30,1434,396,7,0,51886,13584,65470,30,1434,316,1,0,3141.65,1895.15,60.32,298.32,279.63,93.73,32.3,21.74,67.31,60,59.2,98.67,85751,67169,152920,51886,4772,19762,27351,1,47.28,13584,0,0,0,0,0,0,65470,159630,11248
BIHAR,1,ARARIA,4630.29,3129.75,1116.55,383.99,1562.53,525.93,109.25,2197.71,1150.97,504.39,85.25,1740.61,100000,74194,174194,50,1594,42,10,0,62048,4241,66289,0,1594,37,10,1,2913.5,1087.99,37.34,488.9,481.43,98.47,3.36,2.48,73.81,25,0,0,100000,74194,174194,62048,6998,187,50592,0,11.58,4241,0,0,0,0,0,0,66289,529611,22000
BIHAR,2,ARWAL,2565.43,1738.33,620.08,207.02,904.46,276.6,0,1181.06,738.42,274.2,0,1012.62,50500,43853,94353,50,848,53,5,0,30602,6545,37147,14,816,35,1,0,1529.16,693.7,45.36,252.1,142.9,56.68,4.24,1.92,45.28,50,4.5,9,50500,43853,94353,30602,6566,0,24036,0,21.46,6545,9,0,78,35,0,1,37147,109546,51693
BIHAR,3,AURANGABAD,7219.24,4914.68,1790.05,514.51,2431.36,836.12,68.26,3335.73,1583.79,589.92,68.26,2241.97,123115,90829,213944,50,3060,463,10,0,52202,15860,68062,23,2329,307,0,12,3966.07,1466.53,36.98,1280.7,627.18,48.97,46.19,19.48,42.17,20,11.44,57.2,123115,90829,213944,52202,25074,0,27128,0,48.03,15860,0,0,0,0,0,0,68062,351828,43201
BIHAR,4,BANKA,4127.69,2814.26,1004.28,309.15,1432.13,670.14,360.75,2463.02,1062.91,611.73,291.07,1965.71,82439,0,82439,75,2764,386,10,0,51985,19652,71637,39,2764,195,0,11,2003.51,928.26,46.33,814.1,683.42,83.95,30.28,5.26,17.37,55,15.91,28.93,82439,0,82439,51985,11954,1702,38326,36,26.27,19652,2588,376,5107,78,2,73,71637,366656,22999
BIHAR,5,BEGUSARAI,7272.2,4860.75,1707.05,704.4,3870.43,1217.13,137.41,5224.97,3378.08,1073.71,136.77,4588.56,192877,192877,385754,333,2156,724,10,0,168344,30700,199044,306,2106,430,80,4,4642.71,3249.69,70,509.66,482.35,94.64,55.22,29.39,53.22,106.6,67.22,63.06,192877,192877,385754,168344,48631,0,119713,0,28.89,30700,0,0,0,0,0,0,199044,488062,87731
BIHAR,6,BHAGALPUR,7537.71,5096.06,1834.34,607.31,2721.47,1263.77,246.34,4231.58,2537.9,884.86,246.34,3669.09,154950,187409,342359,50,2602,1331,10,0,90281,27583,117864,66,2602,79,2,2,4646.5,2546.83,54.81,731.9,711.04,97.15,106.24,5.97,5.62,50,58.11,100,154950,187409,342359,90281,14018,458,65228,0,16.03,27583,0,0,0,0,0,0,117864,458960,62725
BIHAR,7,BHOJPUR,8121.9,5485.61,1977.85,658.44,2841.12,1039.4,119.44,3999.96,2295.05,823.18,118.96,3237.19,164410,131472,295882,50,3350,319,10,0,84831,58135,142966,0,3350,319,7,7,5052.98,2376.63,47.03,875.8,642.04,73.31,25.04,10.63,42.45,50,0,0,164410,131472,295882,84831,12112,293,65444,0,14.62,58135,0,0,0,0,0,0,142966,357782,39691
BIHAR,8,BUXAR,4307.11,2913.81,1046.5,346.8,1477.14,648,9.48,2134.62,1583.57,472.92,4.42,2060.91,85268,78398,163666,50,1654,96,10,0,39483,41836,81319,20,1654,96,12,3,2588.95,1378.22,53.23,485,475.13,97.96,7.68,7.61,99.09,50,16.39,32.78,85268,78398,163666,39483,11317,52,28016,0,28.79,41836,0,0,0,0,0,0,81319,236453,23179
BIHAR,9,DARBHANGA,16395.84,11001.64,4048.56,1345.64,5487.27,1381.7,203.94,7072.91,3284.58,1170.38,203.94,4658.9,360250,282960,643210,50,3492,488,10,0,143132,47279,190411,4,2536,402,23,11,11853.58,4066.36,34.3,1128.6,388.52,34.42,37.15,4.7,12.65,75,0,0,360250,282960,643210,143132,31135,0,111997,0,21.75,47279,0,20318,3947,0,0,0,190411,732270,108176
BIHAR,10,GAYA,14167.89,9534.99,3480.68,1152.22,4776.54,1438.58,316.48,6531.6,2172.81,1029.86,306.39,3509.06,295670,109655,405325,50,4742,1310,10,0,110992,38390,149382,0,4660,316,10,22,9392,2705.91,28.81,1326.56,675.87,50.95,103.6,4.71,4.55,50,0,0,295670,109655,405325,110992,0,0,0,0,0,38390,0,0,0,0,0,0,149382,603194,69424
BIHAR,11,GOPALGANJ,7334.04,4959.89,1786.32,587.83,2569.84,762.9,8.72,3341.46,1949.25,680.36,8.72,2638.32,145610,56156,201766,50,2334,848,10,0,64816,30380,95196,10,2334,360,10,2,4618.65,2061.56,44.64,646.36,281.9,43.61,65.54,27.17,41.46,50,3.8,7.6,145610,56156,201766,64816,2340,0,62476,0,3.61,30380,0,0,0,0,0,0,95196,396391,29332
BIHAR,12,JAMUI,5779.45,3907.68,1409.88,461.89,1951.33,609,14.89,2575.22,1471.92,517.14,14.89,2003.95,109377,118537,227914,50,2042,323,10,0,48917,15612,64529,2,2042,254,10,10,3528.7,1266.39,35.89,606.09,540.01,89.1,25.66,17.63,68.71,50,3.12,6.24,109377,118537,227914,48917,17814,1025,18129,0,38.51,15612,0,0,0,0,0,0,64529,283684,22633
BIHAR,13,JEHANABAD,2847.71,1938.98,694.35,214.38,1012.79,487.21,0,1500,800.53,410.44,0,1210.97,52100,40435,92535,50,1372,405,7,0,25987,11167,37154,15,1339,372,0,7,1604.73,668.55,41.66,375.8,351.17,93.45,32.41,22.46,69.3,20,12.54,62.7,52100,40435,92535,25987,3543,0,11305,0,13.63,11167,0,0,0,0,0,0,37154,159632,51693
BIHAR,14,KAIMUR(BHABUA),4138.38,2800.15,998.16,340.07,1467.95,603.28,66.83,2138.06,1195.89,464.56,66.83,1727.27,82439,82641,165080,50,1810,355,10,0,49602,18410,68012,21,1810,287,0,10,2406.25,1067.44,44.36,468.2,478.56,100,28.1,16.17,57.54,75,10.7,14.27,82439,82641,165080,49602,7962,0,41549,52,16.05,18410,0,0,0,0,0,0,68012,235155,19717
BIHAR,15,KATIHAR,9951.14,6644.42,2357.01,949.71,5224.26,1558.19,629.13,7411.59,3770.86,1349.93,623.18,5743.97,252534,150055,402589,52,2684,182,10,0,173722,40829,214551,41,2552,142,0,0,6685.97,4608.45,68.93,741.1,603.05,81.37,14.56,7.07,48.56,77.8,62.57,80.42,252534,150055,402589,173722,22386,7087,144249,0,16.97,40829,12,95,2023,477,32,121,214551,563679,44047
BIHAR,16,KHAGARIA,6200.88,4186.01,1489.27,525.6,2210.38,806.23,135.12,3151.72,1519.4,545.69,135.12,2200.2,133528,69746,203274,50,1358,169,10,0,63656,16664,80320,47,1337,141,2,10,4070.01,1557.09,38.26,335.8,325.96,97.07,13.1,8.09,61.76,75,47.2,62.93,133528,69746,203274,63656,20213,0,12322,0,31.75,16664,0,0,568,0,0,0,80320,312199,33671
BIHAR,17,KISHANGANJ,4773.98,3210.56,1140.12,423.3,1630.7,608.77,255.35,2494.82,1603.5,579.21,255.35,2438.06,108000,116799,224799,50,1429,88,10,0,71418,13645,85063,10,1429,88,0,26,3076.42,1902.6,61.84,344.76,341.77,99.13,6.9,6.5,94.2,50,10.63,21.26,108000,116799,224799,71418,6114,2024,63280,0,11.39,13645,0,0,0,0,0,0,85063,304695,11358
BIHAR,18,LAKHISARAI,3873.52,2606.26,951.13,316.13,1390.93,461.46,0,1852.39,1292.87,436.62,0,1729.49,84742,74314,159056,50,988,252,7,0,37818,22962,60780,2,748,48,10,0,2671.82,1398.91,52.36,295.42,194.02,65.68,20.17,4.19,20.77,50,0,0,84742,74314,159056,37818,5001,0,10816,0,13.22,22962,0,0,0,0,0,0,60780,140728,19384
BIHAR,19,MADHEPURA,6079.8,4102.27,1464.85,512.68,3181.47,766.88,5.18,3953.52,1835.42,755.1,5.18,2595.7,129796,119115,248911,50,1850,207,13,0,87720,23576,111296,2,1762,109,0,40,3935.56,2018.54,51.29,468.7,397.86,84.89,15.3,1.84,12.03,16.9,0,0,129796,119115,248911,87720,21867,460,65135,0,25.45,23576,24,0,984,29,3,24,111296,383792,22332
BIHAR,20,MADHUBANI,4307.83,2924.08,1048.58,335.17,1684.73,860.74,135.4,2680.86,1676.53,779.3,135.4,2591.22,67482,69746,137228,63,4572,1127,10,0,67482,33103,100585,18,3340,454,5,5,1389.6,1464.92,100,1497.16,654.37,43.71,90.16,29.12,32.3,52.6,13.1,24.9,67482,69746,137228,67482,18286,0,49196,0,27.1,33103,6980,0,0,0,0,0,100585,871575,84580
BIHAR,21,MUNGER,4328.34,2930.99,1056.69,340.66,1438.29,429.62,37.8,1905.71,716.74,307.69,37.8,1062.23,86197,45296,131493,50,1334,310,10,0,26900,5032,31932,4,1320,78,0,14,2736.6,612.81,22.39,394.16,349.19,88.59,24.36,1.96,8.05,50,7.03,14.06,86197,45296,131493,26900,4753,862,21285,0,20.87,5032,0,0,0,0,0,0,31932,193801,28885
BIHAR,22,MUZAFFARPUR,12397.69,8249.19,2894.55,1253.95,6703.9,1942.1,112.36,8758.36,5655.04,1767.1,105.77,7527.91,333183,278964,612147,101,5302,740,10,0,322655,59848,382503,53,5061,148,0,22,7553.34,6078.26,80.47,1437.66,1180.7,82.13,58.66,5.95,10.14,85.21,11.74,13.78,333183,278964,612147,322655,0,0,0,0,0,59848,0,0,0,0,0,0,382503,859579,98634
BIHAR,23,NALANDA,8291.48,5641.43,2039.39,610.66,2824.11,953.54,265.77,4043.41,1620.43,791.08,149.25,2560.75,152866,157933,310799,94,3608,891,10,0,66710,21160,87870,1,2617,246,0,20,4741.19,1515.15,31.96,1168.16,763.5,65.36,70.6,9.08,12.86,83.8,1.25,1.49,152866,157933,310799,66710,9747,0,52887,0,14.61,21160,3016,0,0,0,0,0,87870,411602,72141
BIHAR,24,NAWADA,8281.04,5596.7,2015.59,668.75,2855.15,634,8.21,3497.36,1469.34,633.56,8.21,2111.12,165884,69176,235060,50,2348,436,10,0,65840,14993,80833,8,2342,202,14,8,5347.7,1354.06,25.32,657.1,601.69,91.57,32.94,27.67,84,50,0,0,165884,69176,235060,65840,45709,0,20131,0,69.42,14993,0,0,0,0,0,0,80833,313669,38385
BIHAR,25,PASHCHIM CHAMPARAN,10631.22,7171.33,2583.53,876.36,3757,1440.97,0,5197.97,2679.27,1173.97,0,3853.24,219434,10832,230266,50,3578,318,10,0,134067,35410,169477,0,3309,219,0,40,6695.91,2679.1,40.01,1069.9,923.06,86.28,25.41,25.44,100,75,0,0,219434,10832,230266,134067,0,0,0,0,0,35410,0,0,0,0,0,0,169477,635151,35333
BIHAR,26,PATNA,11231.64,7578.82,2742.57,910.25,5880.32,1532.46,66.62,7479.4,4216.29,1412.31,64.9,5693.5,220881,212726,433607,50,6670,553,10,0,163930,65539,229469,8,5766,339,32,67,6345.42,3794.62,59.8,1857.96,1431.7,77.06,42.02,27.92,66.44,50,17.38,34.76,220881,212726,433607,163930,51357,0,11970,0,31.33,65539,0,0,0,0,0,0,229469,544392,112470
BIHAR,27,PURBA CHAMPARAN,14276.55,9661.14,3481.16,1134.25,4837.09,1332.66,25.88,6195.63,3278.39,1164.78,25.88,4469.05,286090,246155,532245,94,4368,282,10,0,146871,25348,172219,45,3769,247,97,128,8964.07,3234.02,36.08,1478.56,1019.92,68.98,22.39,11.36,50.74,83.8,7.97,9.51,286090,246155,532245,146871,32964,0,100793,0,22.44,25348,135,0,0,0,0,0,172219,913167,61652
BIHAR,28,PURNIA,7906.83,5346.65,1886.44,673.74,4165.92,1178.47,324.49,5668.88,3328.11,1039.66,324.49,4692.25,171263,282408,453671,50,2484,175,10,0,130255,31915,162170,9,2310,139,0,66,4784.73,3526.21,73.7,751.8,621,82.6,14.01,7.32,52.25,75,2,2.67,171263,282408,453671,130255,37925,4893,81310,0,32.87,31915,4202,138,0,0,0,0,162170,576602,38177
BIHAR,29,SAHARSA,4626.7,3124.67,1100.71,401.32,2433.79,829.22,25.67,3288.69,1890.12,663.53,25.67,2579.32,101440,139000,240440,50,1554,256,10,0,84020,16646,100666,9,1532,115,10,14,2761.93,1916.38,69.39,446.1,387.22,86.8,20.42,3.52,17.24,50,9.95,19.9,101440,139000,240440,84020,31353,395,52271,0,37.79,16646,134,0,0,0,0,0,100666,339776,25644
BIHAR,30,SAMASTIPUR,16274.76,10977.32,4018.62,1278.82,5459.92,1591.72,385.76,7437.4,4733.62,1255.36,385.76,6374.74,335606,257444,593050,50,4936,559,10,0,154554,32235,186789,2,4086,559,25,25,11024.91,4634.6,42.04,1573.7,1141.78,72.55,41.09,40.2,97.83,50,0,0,335606,257444,593050,154554,58938,0,72092,0,38.13,32235,0,0,0,0,0,0,186789,822111,79618
BIHAR,31,SARAN,9567.69,6509.42,2277.42,780.85,5048.68,1260.47,0.36,6309.51,3279.29,1168.54,0,4447.83,189465,283058,472523,50,3798,344,10,0,117781,62478,180259,5,3798,117,0,27,5548.62,3171.84,57.16,1007.7,769.21,76.33,27.52,9.36,34.01,75,6.11,8.15,189465,283058,472523,117781,14773,0,103008,0,12.54,62478,0,0,0,0,0,0,180259,585844,60825
BIHAR,32,SASARAM(ROHTAS),8409.6,5626.82,2029.15,753.63,2950,987.05,0,3937.05,2251.68,866.38,0,3118.06,180000,233378,413378,50,3208,476,10,0,101618,75782,177400,3,3208,476,0,0,5258.24,2326.45,44.24,810.8,685.92,84.6,37.36,12.87,34.45,75,1.26,1.68,180000,233378,413378,101618,16306,0,24059,0,16.05,75782,21,0,1400,0,0,0,177400,387316,48903
BIHAR,33,SHEIKHPURA,2431.4,1655.25,591.63,184.52,1295.09,488.5,0.4,1783.99,1006.05,383.58,0.4,1390.03,44073,20595,64668,50,896,220,6,0,21884,14662,36546,4,770,127,12,0,1391.06,960.24,69.03,258.86,219.16,84.66,17.58,9.05,51.48,50,3.6,7.2,44073,20595,64668,21884,6082,0,15802,0,27.79,14662,0,0,0,0,0,0,36546,86465,14269
BIHAR,34,SHEOHAR,2628.12,1769.25,636.45,222.42,928.03,380.8,38.9,1347.73,927.76,321.8,33.4,1282.96,58032,43996,102028,50,581,66,5,0,37069,14044,51113,5,581,66,6,0,1730.48,1056.26,61.04,192.95,115.5,59.86,5.28,1,18.94,50,2.8,5.6,58032,43996,102028,37069,3035,2102,1007,6,13.86,14044,0,0,0,0,0,0,51113,143121,12670
BIHAR,35,SITAMARHI,14638.66,9882.78,3591.57,1164.31,2359,680.48,0,3039.48,2358.2,680.28,0,3038.48,294276,136865,431141,50,2750,173,10,0,53711,24152,77863,180,2720,123,15,15,10019.23,1940.57,19.37,952.3,583.9,61.31,13.66,9.2,67.35,75,193.79,100,294276,136865,431141,53711,4326,2102,1007,6,11.97,24152,172,0,3472,183,98,168,77863,696184,79230
BIHAR,36,SIWAN,10940.13,7369.19,2685.53,885.41,3818.76,986.25,24.57,4829.58,3457.44,891.11,24.57,4373.12,234450,136765,371215,50,3124,702,10,0,110256,48748,159004,4,3124,405,6,0,7544.98,3612.72,47.88,876.2,588.37,67.15,54.61,10.99,20.12,50,2.4,4.8,234450,136765,371215,110256,9188,0,0,0,8.33,48748,0,0,0,0,0,0,159004,516701,49238
BIHAR,37,SUPAUL,7611.1,5138.02,1848.82,624.26,2618.37,621.28,41.08,3280.73,1661.77,570.76,41.08,2273.61,156954,136428,293382,50,1804,257,11,0,62924,11828,74752,13,1804,257,0,0,5097.6,1590.53,31.2,452.16,439.55,97.21,20.57,11.78,57.27,50,11.59,23.18,156954,136428,293382,62924,19466,351,42718,0,31.49,11828,0,0,0,0,0,0,74752,420420,20775
BIHAR,38,VAISHALI,7275.82,4841.58,1705.68,728.56,3926,1498.12,138,5562.12,3581.62,1454,138,5173.61,190598,195325,385923,50,3224,518,10,0,202344,94829,297173,12,3170,502,1,95,4367.33,4145.18,94.91,885.26,810.05,91.5,37.66,30.26,80.35,50,4.28,8.56,190598,195325,385923,202344,26447,0,165297,0,13.07,94829,627,0,4541,550,0,0,297173,595165,66869
CHHATTISGARH,1,BASTAR(JAGDALPUR),6309.53,4270.31,1557.1,482.12,2926.06,1557.1,1.6,4484.76,2406.51,1310.04,0,3716.55,127241,103140,230381,50,6078,1338,14,0,69107,49129,118236,45,6573,1338,1,0,3482.03,889.68,25.55,1215.6,1570.76,100,66.9,134.14,100,100,93.36,93.36,127241,103140,230381,69107,3958,61839,3310,0,95.21,49129,0,0,0,0,0,0,118236,265210,10756
CHHATTISGARH,2,BILASPUR,8120.38,5432.45,1961.93,726,4319,1559.9,334.29,6213.19,3136.96,1418.36,334.29,4889.61,205812,171198,377010,50,4263,1471,7,3,125667,101574,227241,23,4263,1471,10,0,5375.94,3235.64,60.19,852.6,829.48,97.29,73.56,80.93,100,100,59.1,59.1,205812,171198,377010,125667,9888,13481,13592,2,18.6,101574,0,0,0,0,0,0,227241,475742,18941
CHHATTISGARH,3,DANTEWADA,3863.51,2607.83,958.9,296.78,1720.32,861.12,172.63,2754.07,1799.43,719.85,172.63,2691.91,84452,30459,114911,20,2435,1020,5,0,38586,13225,51811,12,2435,1020,2,2,2485.7,1569.62,63.15,539.5,691.26,100,61.26,42.23,68.94,40,54.45,100,84452,30459,114911,38586,2512,35874,0,0,99.48,13225,0,0,0,0,0,0,51811,92379,5606
CHHATTISGARH,4,DHAMTARI,1790.9,1209.77,423.23,157.9,997.7,358.79,96.16,1452.65,766.19,262.75,96.16,1125.09,38501,73490,111991,50,1810,321,10,0,32295,44105,76400,1,1810,321,3,3,748.86,492.31,65.74,364.26,362,99.38,16.78,16.05,95.65,100,0,0,38501,73490,111991,32295,6449,9722,16124,0,50.07,44105,18,32,17,9,0,0,76400,136570,5956
CHHATTISGARH,5,DURG,4109.09,2731.95,1007.01,370.13,1798.18,1247.11,279,3324.29,1416.88,734.13,278.87,2429.89,101957,307630,409587,47,2436,300,10,0,67316,112598,179914,18,2735,306,12,0,2779.25,1362.53,49.03,487.2,747.16,100,15,15.65,100,70.5,25.52,36.2,101957,307630,409587,67316,8184,8826,50306,719,25.27,112598,651,434,0,0,0,0,179914,422563,19360
CHHATTISGARH,6,JANJGIR - CHAMPA,4875.91,3278.78,1174.32,422.81,2247.23,1174.32,548.2,3969.75,1644.96,700.74,208.64,2554.33,111603,83716,195319,50,2908,52,10,0,71575,71121,142696,84,2908,54,0,0,3081.21,1516.31,49.21,581.6,581.6,100,2.6,2.7,100,100,200.8,100,111603,83716,195319,71575,0,0,0,0,0,71121,0,0,0,0,0,0,142696,330103,12583
CHHATTISGARH,7,JASHPUR,2793.34,1891.6,684.27,217.47,1589.05,683.99,78.25,2351.29,1476.71,616.1,78.19,2171,56623,76903,133526,24,3226,339,0,0,56405,45779,102184,5,3226,339,0,0,1407.18,1266.2,89.98,645.2,645.2,100,16.96,19.15,100,36,10,27.78,56623,76903,133526,56405,3239,44413,8737,0,84.48,45779,78,442,206,0,0,5,102184,175008,4588
CHHATTISGARH,8,KANKER,2331.57,1572.42,560.64,198.51,1286.76,562.27,135.76,1984.79,1364.55,504.94,123.89,1993.38,50835,60565,111400,50,1737,344,10,0,41295,33614,74909,26,1737,453,0,0,1231.4,950.53,77.19,356.7,725.96,100,17.62,21.65,100,100,54.78,54.78,50835,60565,111400,41295,1482,16984,12429,0,44.72,33614,0,0,0,0,0,0,74909,141247,9670
CHHATTISGARH,9,KAWARDHA(KABIRDHAM),2123.92,1426.8,504.44,192.68,991.2,504.44,0,1495.64,738.56,504.32,0,1242.88,53025,46800,99825,12,1348,141,4,0,41171,29700,70871,12,1348,141,0,0,1291.26,745.95,57.77,269.6,269.6,100,7.06,7.55,100,24,17.6,73.33,53025,46800,99825,41171,0,0,0,0,0,29700,38,366,576,160,8,12,70871,158483,4717
CHHATTISGARH,10,KORBA,2581.53,1754.04,616.22,211.27,1478.97,658.45,224.27,2361.69,1241.12,499.35,224.26,1964.73,50691,74471,125162,50,3618,1223,0,0,63983,51537,115520,17,3618,1223,5,5,886.77,767.68,86.57,723.6,585.73,80.95,61.16,44,71.94,100,30.6,30.6,50691,74471,125162,63983,0,0,0,0,0,51537,615,646,445,599,15,55,115520,180798,6292
CHHATTISGARH,11,KORIYA,1988.2,1356.82,479.41,151.97,1118.12,479.41,95.83,1693.36,839.35,427.16,94.8,1361.31,38296,39493,77789,15,2282,952,5,0,31454,18815,50269,5,2282,778,0,0,848.26,639.26,75.36,456.4,456.4,100,57.44,33.95,59.11,30,10,33.33,38296,39493,77789,31454,4322,14848,12284,0,60.95,18815,0,0,0,0,0,0,50269,107424,4450
CHHATTISGARH,12,MAHASAMUND,4580.44,3084.4,1117.73,378.31,2134.21,962.23,218.24,3314.68,1248.51,449,218.24,1915.75,98828,81327,180155,50,4083,140,3,0,70684,26433,97117,3,3189,311,2,1,2423.85,1177.48,48.58,951.76,487.93,51.27,7,1.4,20,100,12.11,12.11,98828,81327,180155,70684,12335,15656,42693,0,39.6,26433,0,0,0,0,0,0,97117,230027,5158
CHHATTISGARH,13,RAIGARH,5229.56,3503.55,1256.76,469.25,2368.8,873.74,255.54,3498.08,2175.4,788.61,220.04,3184.05,128423,77298,205721,50,2007,942,0,0,77625,26674,104299,46,2007,942,0,0,3524.36,2301.29,65.3,401.4,401.8,100,47.1,47.1,100,100,71.6,71.6,128423,77298,205721,77625,0,0,0,0,0,26674,0,0,0,0,0,0,104299,561916,16480
CHHATTISGARH,14,RAIPUR,6394.94,4274.37,1529.4,591.17,3418.8,1366.08,0,4784.88,2491.48,1327.89,0,3819.37,163722,277297,441019,50,4257,511,12,3,113033,92200,205233,1,4265,610,23,0,3982.98,2235.17,56.12,851.4,853.4,100,25.56,25.54,99.92,100,1.25,1.25,163722,277297,441019,113033,16744,12619,24832,0,25.98,92200,0,0,0,0,0,0,205233,309691,25979
CHHATTISGARH,15,RAJNANDGAON,4789.13,3248.56,1202.72,337.85,2414.56,1869.45,145.24,4429.25,2448.49,1063,101.17,3612.66,89706,117846,207552,0,5285,619,10,0,70669,82609,153278,0,5008,790,8,0,1948.56,1235.32,63.4,1501.3,1530.24,100,32.28,45.63,100,0,0,0,89706,117846,207552,70669,9630,18979,42060,0,40.48,82609,40,157,479,16,1,5,153278,256900,8246
CHHATTISGARH,16,SURGUJA,5995.86,3952.99,1441.53,601.34,3271.21,1441.53,441.42,5154.16,2757.66,1018.55,441.41,4217.62,168885,202220,371105,50,4565,498,0,0,141178,75409,216587,5,4565,498,0,0,3918.96,2712.15,69.21,913,822.89,90.13,24.9,24.23,97.31,100,52.76,52.76,168885,202220,371105,141178,14928,83008,42922,7,69.37,75409,26,134,258,0,0,0,216587,472991,15212
D & N HAVELI,1,DADRA AND NAGAR HAVELI,91,80.69,0,10.31,3.15,0,0,3.15,1.67,0,0,1.67,2480,0,2480,12,0,0,1,0,37,0,37,1,0,0,0,0,73.66,0.22,0.3,0,0,0,0,0,0,3.6,0.24,6.67,2480,0,2480,37,0,37,0,0,100,0,0,0,0,0,0,0,37,35408,5679
GOA,1,NORTH GOA,732.07,425.73,202.6,103.74,124.67,112.86,0,237.53,149.93,97.97,0,247.9,15000,0,15000,150,283,116,0,0,15000,0,15000,0,208,8,0,0,150,212.2,100,67.86,26.85,39.57,9.04,2.49,27.54,375,0,0,15000,0,15000,15000,0,0,15000,0,0,0,0,0,0,0,0,0,15000,71412,38147
GOA,2,SOUTH GOA,327.36,209.23,89.65,28.48,47.65,0,0,47.65,0,0,0,0,2935,27388,30323,0,448,431,3,0,2031,17522,19553,0,238,50,0,0,87.78,0,0,121.1,0,0,32.98,0,0,0,0,0,2935,27388,30323,2031,92,562,577,0,32.2,17522,0,0,0,0,0,0,19553,53262,29716
GUJARAT,1,AHMEDABAD,2767.54,1325.24,764.05,678.25,1190.74,805.45,627.57,2623.76,1249.82,597.47,516.01,2363.3,80192,169360,249552,35,920,678,31,0,80192,123726,203918,26,920,473,31,0,1963.2,1582.58,80.61,213.71,215,100,42.85,59.36,100,70,32.02,45.74,80192,169360,249552,80192,21462,1121,57609,0,28.16,123726,932,150,3761,1631,62,488,203918,228886,50330
GUJARAT,2,AMRELI,2491.08,1399.65,657.71,433.72,1186.62,526.69,40,1753.31,1170.4,445.06,38.13,1653.59,67802,85978,153780,52,1131,833,10,0,62704,76549,139253,49,936,763,28,0,1669.97,934.97,55.99,271.36,197.39,72.74,46.84,39.27,83.84,52,46.84,90.08,67802,85978,153780,62704,11271,0,51433,0,17.97,76549,1361,0,3807,4033,34,453,139253,218891,60017
GUJARAT,3,ANAND,2680.53,1249.35,755.98,675.2,981.77,781.09,31.75,1794.61,750.68,459.98,31.75,1242.41,72058,65359,137417,52,628,488,1,0,70148,72465,142613,69,628,180,2,0,1965.59,824.09,41.93,138.03,142.55,100,33.95,8.05,23.71,104,101.48,97.58,72058,65359,137417,70148,6348,426,63374,0,9.66,72465,79,17,1068,439,6,65,142613,297069,81735
