Date,State_Name,SL_No,District_Name,Sanction_Date,Reported_Month_Year,PO_IHHL_BPL,PO_IHHL_APL,PO_IHHL_TOTAL,PO_SCW,PO_School_Toilets,PO_Anganwadi_Toilets,PO_RSM,PO_PC,PP_IHHL_BPL,PP_IHHL_APL,PP_IHHL_TOTAL,PP_SCW,PP_School_Toilets,PP_Anganwadi_Toilets,PP_RSM,PP_PC
03-12-2012,HIMACHAL PRADESH,4,KANGRA,12-03-2003,Oct-12,45000,159201,204201,116,4000,4200,4,0,61820,269640,331460,56,2094,3003,1,0
03-12-2012,HIMACHAL PRADESH,5,KINNAUR,20-02-2003,Oct-12,1560,13383,14943,65,350,226,1,0,1558,13263,14821,27,272,45,0,0
03-12-2012,HIMACHAL PRADESH,6,KULLU,12-03-2003,Oct-12,9989,41986,51975,150,1150,956,2,0,9906,45340,55246,87,1141,903,0,0
03-12-2012,HIMACHAL PRADESH,7,LAHAUL & SPITI,23-11-2005,Oct-12,2413,3049,5462,4,263,112,1,0,2413,3049,5462,4,263,112,1,0
03-12-2012,HIMACHAL PRADESH,8,MANDI,17-05-2005,Oct-12,34407,117797,152204,100,3409,224,10,0,34408,117797,152205,125,3434,124,5,0
03-12-2012,HIMACHAL PRADESH,9,SHIMLA,17-05-2005,Oct-12,23874,53231,77105,70,2489,923,10,0,23874,53231,77105,70,2485,835,0,0
03-12-2012,HIMACHAL PRADESH,10,SIRMAUR,03-03-2000,Oct-12,13753,44978,58731,264,2804,223,6,0,13671,70126,83797,75,1804,223,6,2
03-12-2012,HIMACHAL PRADESH,11,SOLAN,20-02-2003,Oct-12,10858,38230,49088,225,1288,1244,4,0,10858,38230,49088,188,1288,1244,1,0
03-12-2012,HIMACHAL PRADESH,12,UNA,20-02-2003,Nov-12,8360,44752,53112,25,850,695,2,0,8360,44752,53112,24,850,695,5,0
03-12-2012,HIMACHAL PRADESH,12,Total,,,218167,632583,850750,1229,20738,10308,59,0,249268,780399,1029667,775,17045,8486,20,2
03-12-2012,JAMMU & KASHMIR,1,ANANTNAG,12-03-2003,Oct-12,75476,18061,93537,50,1315,75,3,0,59093,18061,77154,49,1315,9,0,0
03-12-2012,JAMMU & KASHMIR,2,BANDIPORA,04-08-2010,Oct-12,13100,31466,44566,10,360,10,10,0,2659,0,2659,7,71,0,0,0
03-12-2012,JAMMU & KASHMIR,3,BARAMULLA,14-01-2004,Oct-12,68290,64211,132501,52,1164,22,8,0,26266,15212,41478,49,1164,2,0,0
03-12-2012,JAMMU & KASHMIR,4,BUDGAM,14-01-2004,Oct-12,47801,24580,72381,77,1296,37,6,0,16781,8500,25281,77,1145,6,0,0
03-12-2012,JAMMU & KASHMIR,5,DODA,14-01-2004,Oct-12,73029,25779,98808,50,4033,23,10,4,36185,8689,44874,100,2690,20,0,0
03-12-2012,JAMMU & KASHMIR,6,JAMMU,14-01-2004,Oct-12,50950,113373,164323,50,2607,36,6,0,13837,26449,40286,50,2160,35,2,0
03-12-2012,JAMMU & KASHMIR,7,KARGIL,14-01-2004,Oct-12,8475,0,8475,55,1545,10,5,0,2844,600,3444,27,686,1,0,0
03-12-2012,JAMMU & KASHMIR,8,KATHUA,14-01-2004,Oct-12,25978,64408,90386,60,1049,33,7,0,8201,25978,34179,39,1038,7,1,0
03-12-2012,JAMMU & KASHMIR,9,KISHTWAR,04-08-2010,Oct-12,22318,0,22318,10,1285,0,0,0,3416,0,3416,5,394,0,0,0
03-12-2012,JAMMU & KASHMIR,10,KULGAM,04-08-2010,Oct-12,11568,27306,38874,10,286,15,0,0,7078,3750,10828,10,200,15,0,0
03-12-2012,JAMMU & KASHMIR,11,KUPWARA,14-01-2004,Oct-12,58068,18208,76276,50,2359,105,6,0,25144,4444,29588,45,1603,13,2,0
03-12-2012,JAMMU & KASHMIR,12,LEH (LADAKH),14-01-2004,Oct-12,6090,0,6090,250,351,400,3,0,4944,0,4944,230,326,86,0,0
03-12-2012,JAMMU & KASHMIR,13,POONCH,14-01-2004,Oct-12,37764,27507,65271,82,1560,51,6,0,18905,9380,28285,75,1173,4,0,0
03-12-2012,JAMMU & KASHMIR,14,PULWAMA,14-01-2004,Oct-12,41902,13141,55043,64,1384,48,6,0,11103,8174,19277,64,1181,7,4,0
03-12-2012,JAMMU & KASHMIR,15,RAJAURI,20-02-2003,Oct-12,37507,223960,261467,12,1241,5,2,0,7717,15595,23312,12,1170,4,1,0
03-12-2012,JAMMU & KASHMIR,16,RAMBAN,04-08-2010,Oct-12,15926,6850,22776,34,1014,25,4,0,1238,0,1238,15,220,1,0,0
03-12-2012,JAMMU & KASHMIR,17,REASI,04-08-2010,Oct-12,21500,0,21500,10,854,50,4,0,1567,0,1567,8,227,0,0,0
03-12-2012,JAMMU & KASHMIR,18,SAMBA,04-08-2010,Nov-12,9849,0,9849,10,70,20,0,0,808,0,808,9,28,5,0,0
03-12-2012,JAMMU & KASHMIR,19,SHOPIAN,04-08-2010,Oct-12,10196,0,10196,10,300,10,2,0,497,342,839,7,79,0,0,0
03-12-2012,JAMMU & KASHMIR,20,SRINAGAR,02-03-2001,Oct-12,18434,64408,82842,78,274,70,4,0,7700,7794,15494,68,182,5,4,0
03-12-2012,JAMMU & KASHMIR,21,UDHAMPUR,02-03-2001,Oct-12,48850,44474,93324,56,2930,25,7,0,15259,6377,21636,36,2001,22,0,0
03-12-2012,JAMMU & KASHMIR,21,Total,,,703071,767732,1470803,1080,27277,1070,99,4,271242,159345,430587,982,19053,242,14,0
03-12-2012,JHARKHAND,1,BOKARO,22-03-2001,Nov-12,104627,102176,206803,40,1814,249,8,0,34063,5985,40048,6,1766,234,14,14
03-12-2012,JHARKHAND,2,CHATRA,27-12-2004,Nov-12,98223,25280,123503,50,1134,526,10,0,41536,927,42463,19,1134,242,16,16
03-12-2012,JHARKHAND,3,DEOGHAR,11-03-2005,Nov-12,75153,88207,163360,50,464,1057,10,0,75153,20310,95463,1,464,440,0,15
03-12-2012,JHARKHAND,4,DHANBAD,07-02-2000,Oct-12,104672,89302,193974,62,2820,73,10,0,45085,15626,60711,24,2772,102,0,12
03-12-2012,JHARKHAND,5,DUMKA,29-01-2002,Nov-12,148732,42024,190756,50,2926,202,10,0,126910,13698,140608,0,2916,202,72,73
03-12-2012,JHARKHAND,6,GARHWA,27-12-2004,Nov-12,95558,69177,164735,50,1303,714,10,0,58842,3407,62249,24,1303,82,20,25
03-12-2012,JHARKHAND,7,GIRIDIH,27-12-2004,Nov-12,155100,44190,199290,50,2472,1762,10,0,65914,5555,71469,9,2472,368,0,13
03-12-2012,JHARKHAND,8,GODDA,27-12-2004,Nov-12,95732,114088,209820,50,1612,315,10,0,46148,5475,51623,12,1612,248,13,14
03-12-2012,JHARKHAND,9,GUMLA,27-12-2004,Nov-12,97098,101793,198891,50,1190,307,10,0,54440,6931,61371,3,1190,307,19,19
03-12-2012,JHARKHAND,10,HAZARIBAGH,29-01-2002,Nov-12,140453,71402,211855,105,1563,169,15,0,102238,8643,110881,26,1563,169,15,45
03-12-2012,JHARKHAND,11,JAMTARA,27-12-2004,Oct-12,68040,62374,130414,50,626,620,10,0,40117,3888,44005,1,626,216,0,10
03-12-2012,JHARKHAND,12,KHUNTI,22-07-2008,Oct-12,45773,11493,57266,12,1791,196,12,0,12226,1076,13302,0,1222,177,2,0
03-12-2012,JHARKHAND,13,KODERMA,27-12-2004,Nov-12,39950,37106,77056,50,472,440,10,0,20885,495,21380,0,413,317,4,12
03-12-2012,JHARKHAND,14,LATEHAR,27-12-2004,Nov-12,79635,14552,94187,50,2058,649,16,0,66455,5140,71595,27,2058,649,0,40
03-12-2012,JHARKHAND,15,LOHARDAGA,27-12-2004,Nov-12,22626,25229,47855,50,626,307,10,0,22626,16520,39146,10,626,297,0,6
03-12-2012,JHARKHAND,16,PAKUR,27-12-2004,Nov-12,72250,29077,101327,50,1601,685,10,0,62808,7039,69847,0,1601,202,0,52
03-12-2012,JHARKHAND,17,PALAMU,27-12-2004,Nov-12,91152,138623,229775,50,1927,99,10,0,68960,16560,85520,8,1928,99,13,13
03-12-2012,JHARKHAND,18,PASCHIM SINGHBHUM,27-12-2004,Nov-12,170083,33439,203522,50,3063,361,10,0,77463,3963,81426,38,3064,361,13,20
03-12-2012,JHARKHAND,19,PURBI SINGHBHUM,23-04-2002,Oct-12,97196,119789,216985,52,2248,337,10,0,126967,19810,146777,3,2202,337,0,21
03-12-2012,JHARKHAND,20,RAMGARH,22-07-2008,Nov-12,48992,16857,65849,40,670,40,8,0,18826,908,19734,1,470,40,0,0
03-12-2012,JHARKHAND,21,RANCHI,23-04-2002,Oct-12,197639,41036,238675,42,5900,1032,10,0,127165,14058,141223,25,3083,606,10,50
03-12-2012,JHARKHAND,22,SAHIBGANJ,27-12-2004,Oct-12,112798,12484,125282,50,1238,800,10,0,63490,11377,74867,23,1238,743,8,8
03-12-2012,JHARKHAND,23,SERAIKELA KHARSAWAN,27-12-2004,Oct-12,105319,62645,167964,50,1752,357,10,0,42890,5328,48218,0,1752,357,2,25
03-12-2012,JHARKHAND,24,SIMDEGA,27-12-2004,Nov-12,60505,49846,110351,50,1417,175,10,0,18463,2020,20483,0,1417,175,13,13
03-12-2012,JHARKHAND,24,Total,,,2327306,1402189,3729495,1203,42687,11472,249,0,1419670,194739,1614409,260,38892,6970,234,516
03-12-2012,KARNATAKA,1,BAGALKOT,17-05-2005,Nov-12,74926,175385,250311,58,745,1118,10,0,66484,136724,203208,42,775,1138,7,0
03-12-2012,KARNATAKA,2,BANGALORE RURAL,11-03-2005,Nov-12,63044,39979,103023,10,1420,414,5,0,87975,69207,157182,12,2706,915,0,0
03-12-2012,KARNATAKA,3,BANGALORE URBAN,17-05-2005,Nov-12,71892,28299,100191,50,86,454,10,0,40179,27177,67356,32,86,454,0,0
03-12-2012,KARNATAKA,4,BELGAUM,11-03-2005,Nov-12,196594,501172,697766,50,3290,1962,10,0,130697,310932,441629,50,2436,1968,1,0
03-12-2012,KARNATAKA,5,BELLARY,07-02-2000,Nov-12,100252,85854,186106,93,859,582,2,0,59599,43769,103368,100,1071,818,0,0
03-12-2012,KARNATAKA,6,BIDAR,17-05-2005,Nov-12,58384,125768,184152,51,1426,1165,10,0,36027,68395,104422,12,1426,1165,1,1
03-12-2012,KARNATAKA,7,BIJAPUR,17-05-2005,Nov-12,127172,108608,235780,50,2129,1793,10,0,52219,53250,105469,24,2129,585,4,1
03-12-2012,KARNATAKA,8,CHAMARAJANAGAR,11-03-2005,Nov-12,110188,28797,138985,50,369,1269,10,0,64016,21448,85464,19,265,846,8,1
03-12-2012,KARNATAKA,9,CHICKMAGALUR,11-03-2005,Nov-12,67568,70603,138171,35,1852,764,10,0,64506,82048,146554,9,1852,776,10,1
03-12-2012,KARNATAKA,10,CHIKBALLAPUR,04-08-2010,Nov-12,89907,36479,126386,12,941,42,6,0,62631,34557,97188,9,1569,1052,3,0
03-12-2012,KARNATAKA,11,CHITRADURGA,11-03-2005,Nov-12,75400,130585,205985,50,1422,1021,22,6,65265,58012,123277,50,1452,1166,6,2
03-12-2012,KARNATAKA,12,DAVANGERE,11-03-2005,Nov-12,122530,129754,252284,50,1385,972,10,0,83117,117870,200987,48,1118,972,10,0
03-12-2012,KARNATAKA,13,DHARWAD,11-03-2005,Nov-12,53596,60267,113863,25,930,1051,10,0,49139,47877,97016,17,690,588,5,0
03-12-2012,KARNATAKA,14,GADAG,11-03-2005,Nov-12,46821,39520,86341,50,291,431,10,0,35435,27005,62440,40,484,431,5,0
03-12-2012,KARNATAKA,15,GULBARGA,17-05-2005,Nov-12,269726,172264,441990,50,4024,2232,10,0,152854,47922,200776,27,3979,2168,100,0
03-12-2012,KARNATAKA,16,HASSAN,11-03-2005,Nov-12,64134,216283,280417,50,1902,1173,10,0,63803,205376,269179,33,1903,1173,8,0
03-12-2012,KARNATAKA,17,HAVERI,11-03-2005,Nov-12,98436,57875,156311,53,818,785,10,0,61140,41644,102784,37,818,660,7,1
03-12-2012,KARNATAKA,18,KODAGU,17-05-2005,Nov-12,38838,18095,56933,50,179,287,9,0,36929,18095,55024,32,180,292,1,0
03-12-2012,KARNATAKA,19,KOLAR,11-03-2005,Nov-12,43183,83210,126393,12,981,64,5,0,83335,95547,178882,3,1630,2331,0,0
03-12-2012,KARNATAKA,20,KOPPAL,11-03-2005,Nov-12,60869,177618,238487,50,870,987,3,0,53099,101164,154263,50,902,787,2,1
03-12-2012,KARNATAKA,21,MANDYA,11-03-2005,Nov-12,128782,148152,276934,50,1631,914,10,0,112134,140230,252364,24,1631,914,10,0
03-12-2012,KARNATAKA,22,MANGALORE(DAKSHINA KANNADA),07-02-2000,Nov-12,59478,35532,95010,70,1236,505,15,0,59478,35532,95010,70,1236,505,0,0
03-12-2012,KARNATAKA,23,MYSORE,07-02-2000,Oct-12,160601,42639,203240,54,1059,656,20,0,96510,96520,193030,10,2482,931,2,2
03-12-2012,KARNATAKA,24,RAICHUR,17-05-2005,Nov-12,104887,120627,225514,52,1464,230,10,0,29236,22396,51632,13,1464,557,10,4
03-12-2012,KARNATAKA,25,RAMANAGARA,04-08-2010,Nov-12,41876,58807,100683,10,1186,501,0,0,33769,36617,70386,10,1187,501,0,0
03-12-2012,KARNATAKA,26,SHIMOGA,11-03-2005,Nov-12,99428,40151,139579,50,1616,986,23,0,99996,45802,145798,38,1266,1030,7,1
03-12-2012,KARNATAKA,27,TUMKUR,17-05-2005,Nov-12,242872,137654,380526,50,2242,1845,10,0,139250,112656,251906,34,2762,2023,2,0
03-12-2012,KARNATAKA,28,UDUPI,11-03-2005,Sep-12,52348,34286,86634,20,618,431,10,0,52348,34286,86634,10,458,393,0,0
03-12-2012,KARNATAKA,29,UTTAR KANNADA,17-05-2005,Nov-12,165492,77428,242920,50,2296,1719,10,0,114472,65452,179924,42,2296,1241,10,0
03-12-2012,KARNATAKA,29,Total,,,2889224,2981691,5870915,1305,39267,26353,290,6,2085642,2197510,4283152,897,42253,28380,219,15
03-12-2012,KERALA,1,ALAPPUZHA,29-01-2002,Nov-12,114359,2189,116548,107,166,246,10,0,114359,4500,118859,107,166,246,10,10
03-12-2012,KERALA,2,ERNAKULAM,12-03-2003,Nov-12,54585,16069,70654,62,365,394,9,0,55916,16219,72135,62,365,394,7,2
03-12-2012,KERALA,3,IDUKKI,12-03-2003,Nov-12,86535,11880,98415,51,116,188,4,0,88095,13823,101918,73,156,248,0,0
03-12-2012,KERALA,4,KANNUR,12-03-2003,Nov-12,34121,0,34121,56,168,350,5,0,37628,18269,55897,40,174,374,3,3
03-12-2012,KERALA,5,KASARGOD,15-01-2001,Nov-12,56965,23300,80265,57,281,382,4,0,59153,23300,82453,36,281,382,1,0
03-12-2012,KERALA,6,KOLLAM,10-01-2001,Nov-12,95130,7290,102420,400,410,351,10,0,95130,7290,102420,400,422,351,6,6
03-12-2012,KERALA,7,KOTTAYAM,23-11-2005,Nov-12,28118,1646,29764,40,182,133,5,0,28118,1840,29958,34,178,133,0,0
03-12-2012,KERALA,8,KOZHIKODE,12-03-2003,Nov-12,42285,2086,44371,30,253,250,7,0,42285,2140,44425,19,253,250,2,0
03-12-2012,KERALA,9,MALAPPURAM,29-01-2002,Nov-12,60592,3996,64588,55,448,272,10,0,61905,7850,69755,31,466,180,14,1
03-12-2012,KERALA,10,PALAKKAD,12-03-2003,Nov-12,107018,24424,131442,49,289,520,7,0,107018,24424,131442,49,289,520,6,0
03-12-2012,KERALA,11,PATHANAMTHITTA,12-03-2003,Nov-12,53799,1200,54999,25,172,121,5,0,53799,1200,54999,25,172,121,0,0
03-12-2012,KERALA,12,THIRUVANANTHAPURAM,29-01-2002,Oct-12,129000,9482,138482,58,350,817,10,0,134348,12496,146844,57,383,761,10,0
03-12-2012,KERALA,13,THRISSUR,12-03-2003,Oct-12,48669,5868,54537,59,316,839,9,0,51017,7051,58068,48,316,839,5,2
03-12-2012,KERALA,14,WAYANAD,29-01-2002,Nov-12,50655,2481,53136,41,84,94,3,0,50655,2481,53136,41,84,94,3,0
03-12-2012,KERALA,14,Total,,,961831,111911,1073742,1090,3600,4957,98,0,979426,142883,1122309,1022,3705,4893,67,24
03-12-2012,MADHYA PRADESH,1,ALIRAJPUR,04-08-2010,Oct-12,38225,37210,75435,9,2140,586,9,1,50345,45782,96127,7,3067,751,6,0
03-12-2012,MADHYA PRADESH,2,ANUPPUR,13-08-2007,Oct-12,39615,72695,112310,26,1984,1007,4,0,55167,65867,121034,34,2382,1007,4,0
03-12-2012,MADHYA PRADESH,3,ASHOKNAGAR,13-08-2007,Oct-12,54450,51854,106304,0,2362,130,0,0,27186,42383,69569,0,2690,180,0,0
03-12-2012,MADHYA PRADESH,4,BALAGHAT,24-07-2003,Oct-12,171243,105357,276600,54,2852,1989,7,1,130105,94633,224738,37,3056,1095,8,1
03-12-2012,MADHYA PRADESH,5,BARWANI,24-07-2003,Oct-12,75695,49508,125203,41,2666,1846,6,1,82751,49714,132465,6,3223,1169,6,1
03-12-2012,MADHYA PRADESH,6,BETUL,29-01-2002,Nov-12,43427,117664,161091,38,2412,455,10,0,43113,67823,110936,17,2474,512,2,1
03-12-2012,MADHYA PRADESH,7,BHIND,24-07-2003,Oct-12,42573,148810,191383,31,2460,160,5,1,15794,28713,44507,11,2771,109,0,0
03-12-2012,MADHYA PRADESH,8,BHOPAL,20-02-2003,Oct-12,20010,39539,59549,20,589,165,4,0,30480,33436,63916,2,593,120,2,0
03-12-2012,MADHYA PRADESH,9,BURHANPUR,13-08-2007,Oct-12,41047,48092,89139,18,971,349,0,0,39209,38369,77578,31,818,155,2,0
03-12-2012,MADHYA PRADESH,10,CHHATARPUR,24-07-2003,Nov-12,74861,165480,240341,62,3068,240,4,1,41041,50162,91203,25,3744,253,4,4
03-12-2012,MADHYA PRADESH,11,CHHINDWARA,20-02-2003,Nov-12,116436,186478,302914,50,6107,418,10,0,65708,94954,160662,45,6198,418,4,0
03-12-2012,MADHYA PRADESH,12,DAMOH,24-07-2003,Nov-12,99131,78822,177953,50,1944,158,6,1,63068,25147,88215,21,2860,83,7,1
03-12-2012,MADHYA PRADESH,13,DATIA,24-07-2003,Oct-12,11997,35651,47648,30,2155,70,2,1,17395,33499,50894,2,1488,93,1,2
03-12-2012,MADHYA PRADESH,14,DEWAS,24-07-2003,Oct-12,59245,106423,165668,50,1927,25,9,1,74855,90746,165601,41,2316,29,4,0
03-12-2012,MADHYA PRADESH,15,DHAR,24-07-2003,Oct-12,100281,98820,199101,52,3503,490,9,1,118937,152599,271536,18,3626,620,9,0
03-12-2012,MADHYA PRADESH,16,DINDORI,24-07-2003,Oct-12,63701,63086,126787,12,1708,750,6,1,55776,50980,106756,10,1958,750,7,1
03-12-2012,MADHYA PRADESH,17,GUNA,24-07-2003,Oct-12,53901,60419,114320,10,3664,86,9,1,39334,51314,90648,10,2476,143,5,1
03-12-2012,MADHYA PRADESH,18,GWALIOR,30-08-2000,Oct-12,32128,111287,143415,53,1897,142,4,0,38364,74293,112657,23,2260,142,2,0
03-12-2012,MADHYA PRADESH,19,HARDA,24-07-2003,Nov-12,23589,46014,69603,5,1742,223,3,1,30793,37943,68736,5,921,285,2,0
03-12-2012,MADHYA PRADESH,20,HOSHANGABAD,30-08-2000,Oct-12,50677,76631,127308,78,1686,725,10,0,83469,70611,154080,40,2244,725,7,0
03-12-2012,MADHYA PRADESH,21,INDORE,13-02-2003,Nov-12,48998,114548,163546,20,1502,721,10,0,48235,112664,160899,16,1950,831,24,0
03-12-2012,MADHYA PRADESH,22,JABALPUR,24-07-2003,Nov-12,106290,88024,194314,44,2240,260,9,1,114762,78260,193022,44,3154,347,13,0
03-12-2012,MADHYA PRADESH,23,JHABUA,24-07-2003,Oct-12,81491,32863,114354,9,2140,586,9,1,92239,81455,173694,12,4485,804,12,0
03-12-2012,MADHYA PRADESH,24,KATNI,24-07-2003,Oct-12,53000,117095,170095,15,2079,921,5,1,63855,67261,131116,11,2079,770,2,0
03-12-2012,MADHYA PRADESH,25,KHANDWA(EAST NIMAR),23-04-2002,Oct-12,60123,58327,118450,40,2960,1375,8,0,79542,76502,156044,6,2373,1229,8,7
03-12-2012,MADHYA PRADESH,26,KHARGONE,24-07-2003,Oct-12,91083,152741,243824,50,3498,687,9,1,89916,152395,242311,25,3498,687,4,0
03-12-2012,MADHYA PRADESH,27,MANDLA,12-03-2003,Oct-12,98650,73826,172476,0,3064,176,10,0,67893,39940,107833,2,2105,300,3,0
03-12-2012,MADHYA PRADESH,28,MANDSAUR,13-02-2003,Nov-12,46666,119498,166164,50,1092,341,10,0,66793,117525,184318,44,1668,430,10,0
03-12-2012,MADHYA PRADESH,29,MORENA,24-07-2003,Oct-12,32478,169027,201505,50,2151,142,6,1,38369,95350,133719,32,3083,122,7,0
03-12-2012,MADHYA PRADESH,30,NARSINGHPUR,30-08-2000,Oct-12,67857,58600,126457,78,1720,913,6,0,64486,55708,120194,46,2207,913,6,0
03-12-2012,MADHYA PRADESH,31,NEEMUCH,24-07-2003,Oct-12,27790,86180,113970,39,1412,103,9,1,41794,81989,123783,33,1697,165,2,1
03-12-2012,MADHYA PRADESH,32,PANNA,24-07-2003,Nov-12,72600,186451,259051,15,9254,117,9,1,51999,48825,100824,10,2735,117,4,0
03-12-2012,MADHYA PRADESH,33,RAISEN,30-08-2000,Oct-12,88825,86117,174942,27,3000,869,10,0,91427,73139,164566,36,3274,876,10,0
03-12-2012,MADHYA PRADESH,34,RAJGARH,23-04-2002,Oct-12,94365,80166,174531,44,3206,244,10,0,113153,65459,178612,40,3596,244,33,0
03-12-2012,MADHYA PRADESH,35,RATLAM,24-07-2003,Oct-12,51248,88719,139967,24,1392,158,5,1,63454,81698,145152,10,2029,158,11,2
03-12-2012,MADHYA PRADESH,36,REWA,13-02-2003,Nov-12,121538,197742,319280,9,8902,2153,10,0,142614,119045,261659,18,6928,211,9,0
03-12-2012,MADHYA PRADESH,37,SAGAR,24-07-2003,Oct-12,208079,137113,345192,22,3749,139,10,1,112829,89048,201877,22,5317,302,10,2
03-12-2012,MADHYA PRADESH,38,SATNA,24-07-2003,Nov-12,225199,119149,344348,66,3358,1845,7,1,157120,92065,249185,42,4966,1845,5,0
03-12-2012,MADHYA PRADESH,39,SEHORE,30-08-2000,Nov-12,34355,86987,121342,4,3230,62,10,0,68172,64826,132998,4,2729,137,13,0
03-12-2012,MADHYA PRADESH,40,SEONI,02-05-2003,Sep-12,104769,122727,227496,10,2794,1718,4,0,91368,78444,169812,5,2760,890,22,0
03-12-2012,MADHYA PRADESH,41,SHAHDOL,24-07-2003,Oct-12,84802,74157,158959,45,2500,878,8,1,84906,67165,152071,34,3669,849,14,1
03-12-2012,MADHYA PRADESH,42,SHAJAPUR,24-07-2003,Oct-12,65429,91295,156724,18,3259,313,7,1,71729,83552,155281,17,2100,288,8,1
03-12-2012,MADHYA PRADESH,43,SHEOPUR,24-07-2003,Oct-12,18198,63230,81428,10,1054,189,9,1,27737,42581,70318,9,964,189,2,1
03-12-2012,MADHYA PRADESH,44,SHIVPURI,24-07-2003,Nov-12,65212,149252,214464,52,2814,148,7,1,40176,90818,130994,18,3594,148,3,0
03-12-2012,MADHYA PRADESH,45,SIDHI,24-07-2003,Nov-12,127045,68292,195337,20,1458,488,8,1,52982,49255,102237,8,2971,488,4,0
03-12-2012,MADHYA PRADESH,46,SINGRAULI,04-08-2010,Nov-12,53722,98994,152716,7,1936,472,3,0,51681,39236,90917,7,2975,468,3,0
03-12-2012,MADHYA PRADESH,47,TIKAMGARH,13-02-2003,Nov-12,66866,97843,164709,30,5086,112,6,0,41399,41366,82765,5,3940,110,9,1
03-12-2012,MADHYA PRADESH,48,UJJAIN,02-05-2003,Nov-12,68225,166634,234859,50,3800,1006,10,0,73801,113019,186820,45,2843,1006,16,3
03-12-2012,MADHYA PRADESH,49,UMARIA,24-07-2003,Oct-12,40359,78621,118980,51,2303,300,9,1,50052,63285,113337,39,2471,326,2,1
03-12-2012,MADHYA PRADESH,50,VIDISHA,24-07-2003,Oct-12,96852,88789,185641,14,2940,145,6,1,73199,62641,135840,13,2741,145,12,0
03-12-2012,MADHYA PRADESH,50,Total,,,3614346,4852847,8467193,1602,137730,27595,356,29,3330572,3523484,6854056,1038,142066,24034,363,32
03-12-2012,MAHARASHTRA,1,AHMEDNAGAR,23-04-2002,Oct-12,134247,304214,438461,50,2800,3646,14,0,131067,307815,438882,50,2800,3247,14,0
03-12-2012,MAHARASHTRA,2,AKOLA,13-02-2003,Oct-12,81443,106045,187488,0,1547,1000,7,0,55636,64768,120404,3,1547,1000,14,5
03-12-2012,MAHARASHTRA,3,AMRAVATI,07-02-2000,Oct-12,176172,133894,310066,108,1587,1801,10,0,98138,77898,176036,65,1587,1664,11,2
03-12-2012,MAHARASHTRA,4,AURANGABAD,22-03-2001,Oct-12,110190,174106,284296,154,1787,1810,10,0,60919,120447,181366,170,1787,1753,20,0
03-12-2012,MAHARASHTRA,5,BEED,13-02-2003,Oct-12,90500,385000,475500,53,3154,1614,10,0,56362,105924,162286,143,3154,1614,45,0
03-12-2012,MAHARASHTRA,6,BHANDARA,14-01-2004,Oct-12,93065,39555,132620,45,1347,1081,5,2,81339,63068,144407,0,1347,1081,10,2
03-12-2012,MAHARASHTRA,7,BULDHANA,25-07-2003,Oct-12,117275,208512,325787,70,2730,1833,28,0,69741,73125,142866,70,2730,1833,25,5
03-12-2012,MAHARASHTRA,8,CHANDRAPUR,02-03-2001,Oct-12,143479,148429,291908,66,2022,1833,25,0,109812,101011,210823,55,2022,1833,22,0
03-12-2012,MAHARASHTRA,9,DHULE,07-02-2000,Oct-12,106598,77574,184172,142,1473,1489,10,0,85736,71751,157487,142,1473,1489,96,4
03-12-2012,MAHARASHTRA,10,GADCHIROLI,07-11-2003,Oct-12,75900,53113,129013,54,1278,1321,9,3,75900,40582,116482,54,1278,1321,24,0
03-12-2012,MAHARASHTRA,11,GONDIA,07-11-2003,Oct-12,120714,59502,180216,175,1731,1298,6,2,113905,57240,171145,59,1731,1298,20,0
03-12-2012,MAHARASHTRA,12,HINGOLI,14-01-2004,Nov-12,52157,146643,198800,200,1797,910,9,1,46283,104263,150546,200,1797,910,9,1
03-12-2012,MAHARASHTRA,13,JALGAON,23-04-2002,Nov-12,214260,304787,519047,725,3627,2618,15,0,129503,159892,289395,725,3627,2802,15,0
03-12-2012,MAHARASHTRA,14,JALNA,23-04-2002,Oct-12,85470,139011,224481,124,2200,1550,8,0,80942,126368,207310,75,2200,1550,8,0
03-12-2012,MAHARASHTRA,15,KOLHAPUR,13-02-2003,Nov-12,75993,322439,398432,985,2210,3167,10,0,60990,322439,383429,749,2510,3167,25,0
03-12-2012,MAHARASHTRA,16,LATUR,07-11-2003,Oct-12,74260,200093,274353,115,2556,1017,8,2,42832,85249,128081,33,2555,981,14,0
03-12-2012,MAHARASHTRA,17,NAGPUR,13-02-2003,Oct-12,67367,182311,249678,300,2219,1775,10,0,59073,146683,205756,160,2219,1649,67,13
03-12-2012,MAHARASHTRA,18,NANDED,07-02-2000,Nov-12,101990,189813,291803,69,4432,2695,10,0,55356,95404,150760,19,4432,2695,16,0
03-12-2012,MAHARASHTRA,19,NANDURBAR,23-04-2002,Oct-12,134118,79135,213253,132,2216,866,6,0,74346,30146,104492,77,2196,866,6,0
