Date,State_Name,SL_No,District_Name,Sanction_Date,Reported_M_or_Y,Total_Projects_Outlay,ApprShare_Center,ApprShare_State,ApprShare_Beneficiary,Rof_Center,Rof_State,Rof_Beneficiary,Rof_Total,ExpReported_Center,ExpReported_State,ExpReported_Beneficiary,ExpReported_Total
3/15/2013,UTTARAKHAND,8,PAURI(GARHWAL),13-02-2003,13-Feb,2054.88,1367.18,509.24,178.46,792.32,259.97,87.8,1140.09,554.59,224.04,87.8,866.43
3/15/2013,UTTARAKHAND,9,PITHORAGARH,7/11/2003,13-Feb,1497.02,1001.69,362.69,132.64,869.63,270.05,93.26,1232.94,612.45,230.3,93.17,935.92
3/15/2013,UTTARAKHAND,10,RUDRAPRAYAG,2/5/2003,13-Feb,454.34,299.26,106.58,48.5,263.96,97.89,28.33,390.18,238.2,94.85,28.32,361.37
3/15/2013,UTTARAKHAND,11,TEHRI GARHWAL,13-02-2003,13-Feb,1776.62,1178.66,423.16,174.8,1037.08,351.05,105.75,1493.88,914.96,254.82,105.75,1275.53
3/15/2013,UTTARAKHAND,12,UDHAM SINGH NAGAR,7/11/2003,13-Feb,1174.09,773.22,273.43,127.44,661.5,171.34,66.7,899.54,408.54,125.25,65.33,599.12
3/15/2013,UTTARAKHAND,13,UTTARKASHI,13-02-2003,13-Feb,861.02,569.46,204.88,86.68,487.11,147.06,31.27,665.44,314.96,88.57,31.25,434.79
3/15/2013,UTTARAKHAND,,Total :-,,,15091.07,9993.12,3641.26,1456.69,8311.87,2704.4,958.18,11974.45,6279.48,2304.28,956.68,9540.44
3/15/2013,WEST BENGAL,1,BANKURA,1/5/2002,13-Feb,7326.54,4901.8,1921.01,503.73,4253.42,1359.72,3287.08,8900.22,2598.86,1015.22,3256.14,6870.22
3/15/2013,WEST BENGAL,2,BARDHAMAN,22-03-2001,13-Feb,13424.29,8205.96,3364.37,1853.96,6761.46,2344.69,2556.3,11662.44,5477.41,1949.27,2556.29,9982.97
3/15/2013,WEST BENGAL,3,BIRBHUM,7/11/2003,13-Feb,11309.96,7325.23,2845.16,1139.57,4613.9,1433.2,2738.84,8785.95,3474.71,1180.7,2736.17,7391.58
3/15/2013,WEST BENGAL,4,COOCH BEHAR,1/5/2002,13-Feb,8658.03,5551.7,2200.13,906.2,3201.45,1020.29,294.51,4516.25,2594.05,808.24,294.44,3696.73
3/15/2013,WEST BENGAL,5,DAKSHIN DINAJPUR,11/6/2001,13-Feb,5329.51,3458.9,1334.52,536.09,2949.83,840.73,383.34,4173.9,1757.57,584.96,283.34,2625.87
3/15/2013,WEST BENGAL,6,DARJEELING,31-07-2006,13-Feb,3202.65,2235.62,791.34,175.69,1292.37,367.85,118.45,1778.67,994.28,367.85,118.45,1480.58
3/15/2013,WEST BENGAL,7,HOOGHLY,1/5/2002,13-Feb,5835.44,3631.12,1387.12,817.2,3189.78,1072.72,2648.89,6911.39,2899.14,1039.46,2648.88,6587.49
3/15/2013,WEST BENGAL,8,HOWRAH,2/3/2001,13-Feb,4234.15,2671.35,1059.87,502.93,1758.8,697.63,479.35,2935.78,1438.25,551.46,479.35,2469.06
3/15/2013,WEST BENGAL,9,JALPAIGURI,11/6/2001,13-Feb,10814.88,6998.97,2685.42,1130.49,5974.46,1114.4,948.84,8037.7,4404.22,785.02,939.86,6129.1
3/15/2013,WEST BENGAL,10,MALDA,18-09-2001,13-Feb,15189.16,9893.47,3941.59,1354.1,5684.29,1771.2,1027.59,8483.08,4098.73,1542.26,1009.65,6650.65
3/15/2013,WEST BENGAL,11,MIDNAPUR EAST,30-08-2000,13-Feb,6811.5,4384.63,1639.82,787.05,3835.53,1240.69,575.68,5651.9,2948.27,1236.53,537.1,4721.9
3/15/2013,WEST BENGAL,12,MIDNAPUR WEST,30-08-2000,13-Feb,8411.4,5367,2229.72,814.68,4738.28,1576.06,2620.17,8934.51,3981.59,1575.07,2620.17,8176.83
3/15/2013,WEST BENGAL,13,MURSHIDABAD,11/6/2001,13-Feb,22017.46,14183.32,5518.71,2315.43,8196.85,2593.75,2102.38,12892.98,4614.37,1642.45,2102.38,8359.2
3/15/2013,WEST BENGAL,14,NADIA,1/5/2002,13-Feb,7119.11,4292.46,1753.49,1073.16,3738.1,947.25,1937.23,6622.58,2906.77,936.18,1937.23,5780.17
3/15/2013,WEST BENGAL,15,NORTH 24 PARAGANAS,30-03-2001,13-Feb,10808.93,6844.5,2627,1337.43,5959.11,1913.5,2082.39,9955,4992.85,1849.01,2064.78,8906.64
3/15/2013,WEST BENGAL,16,PURULIA,25-07-2003,13-Feb,10065.74,6753.47,2583.02,729.25,3847.07,1086.84,2324.44,7258.35,2841.9,1010.87,2324.44,6177.21
3/15/2013,WEST BENGAL,17,SILIGURI,7/11/2003,13-Feb,1956.56,1270.57,493.31,192.68,1084.64,319.87,360.67,1765.18,621.04,246.94,340.2,1208.18
3/15/2013,WEST BENGAL,18,SOUTH 24 PARAGANAS,22-03-2001,13-Feb,12949.75,8294.08,3171.64,1484.03,7081.61,2001.59,1847.73,10930.93,4949.4,1463.59,1819.52,8232.51
3/15/2013,WEST BENGAL,19,UTTAR DINAJPUR,1/5/2002,13-Feb,8682.88,5535.36,2273.12,874.4,3096.03,833.8,4972.72,8902.55,1804.21,629.03,4958.71,7391.95
3/15/2013,WEST BENGAL,,Total :-,,,174147.94,111799.51,43820.36,18528.07,81256.98,24535.79,33306.61,139099.38,59397.63,20414.11,33027.1,112838.84
